. Sequence file : [all_organisms_full.phylip]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	          	           	             	                                      	 0.47449   0.20237  -0.87668   0.19983  
      	     	          	           	          	           	             	                                      	 0.15154   0.51770   0.20511  -0.87436  

  #67	12   	-1995.77717	Yes        	4        	4.000    	0.000    	 0.23703   0.21584   0.29383   0.25330	-1.08395   0.36669   0.53060   0.18665  
      	     	          	           	          	           	             	                                      	 0.40269  -1.31000   0.31777   0.58954  
      	     	          	           	          	           	             	                                      	 0.42803   0.23343  -0.82223   0.16077  
      	     	          	           	          	           	             	                                      	 0.17466   0.50236   0.18649  -0.86351  

  #68	12   	-1900.47029	Yes        	4        	4.000    	0.000    	 0.26935   0.17414   0.28900   0.26751	-0.91051   0.25948   0.44956   0.20146  
      	     	          	           	          	           	             	                                      	 0.40135  -1.68394   0.34472   0.93787  
      	     	          	           	          	           	             	                                      	 0.41899   0.20771  -0.73537   0.10867  
      	     	          	           	          	           	             	                                      	 0.20285   0.61053   0.11740  -0.93078  

  #69	12   	-1953.31220	Yes        	4        	4.000    	0.000    	 0.24755   0.21012   0.29816   0.24417	-1.04864   0.29872   0.52188   0.22803  
      	     	          	           	          	           	             	                                      	 0.35193  -1.39220   0.34317   0.69710  
      	     	          	           	          	           	             	                                      	 0.43329   0.24184  -0.74835   0.07321  
      	     	          	           	          	           	             	                                      	 0.23118   0.59989   0.08940  -0.92048  

  #70	12   	-1819.21716	Yes        	4        	4.000    	0.000    	 0.19472   0.19810   0.32371   0.28348	-1.44390   0.40072   0.66776   0.37542  
      	     	          	           	          	           	             	                                      	 0.39388  -1.28779   0.22261   0.67130  
      	     	          	           	          	           	             	                                      	 0.40167   0.13623  -0.66693   0.12903  
      	     	          	           	          	           	             	                                      	 0.25787   0.46911   0.14734  -0.87433  

  #71	12   	-1955.88048	Yes        	4        	4.000    	0.000    	 0.25407   0.18525   0.28571   0.27496	-1.13906   0.37272   0.50177   0.26457  
      	     	          	           	          	           	             	                                      	 0.51118  -1.41977   0.16376   0.74483  
      	     	          	           	          	           	             	                                      	 0.44619   0.10618  -0.70035   0.14797  
      	     	          	           	          	           	             	                                      	 0.24447   0.50183   0.15376  -0.90006  

  #72	12   	-1868.77530	Yes        	4        	4.000    	0.000    	 0.24164   0.21466   0.27231   0.27139	-0.90904   0.41811   0.32584   0.16509  
      	     	          	           	          	           	             	                                      	 0.47068  -1.61255   0.35426   0.78761  
      	     	          	           	          	           	             	                                      	 0.28914   0.27926  -0.69776   0.12935  
      	     	          	           	          	           	             	                                      	 0.14700   0.62297   0.12979  -0.89975  

  #73	12   	-1978.86919	Yes        	4        	4.000    	0.000    	 0.26994   0.18558   0.30920   0.23528	-0.88090   0.28314   0.39729   0.20048  
      	     	          	           	          	           	             	                                      	 0.41184  -1.64547   0.35919   0.87444  
      	     	          	           	          	           	             	                                      	 0.34684   0.21559  -0.67002   0.10760  
      	     	          	           	          	           	             	                                      	 0.23001   0.68975   0.14141  -1.06116  

  #74	12   	-1972.71972	Yes        	4        	4.000    	0.000    	 0.26628   0.19625   0.25860   0.27887	-0.99269   0.30980   0.48460   0.19830  
      	     	          	           	          	           	             	                                      	 0.42034  -1.35520   0.15246   0.78240  
      	     	          	           	          	           	             	                                      	 0.49898   0.11570  -0.81654   0.20185  
      	     	          	           	          	           	             	                                      	 0.18934   0.55061   0.18718  -0.92714  

  #75	12   	-1790.24721	Yes        	4        	4.000    	0.000    	 0.22699   0.23466   0.26380   0.27454	-1.26335   0.43963   0.52977   0.29395  
      	     	          	           	          	           	             	                                      	 0.42526  -1.25579   0.30234   0.52820  
      	     	          	           	          	           	             	                                      	 0.45585   0.26894  -0.79428   0.06949  
      	     	          	           	          	           	             	                                      	 0.24305   0.45148   0.06677  -0.76129  

  #76	12   	-1983.86360	Yes        	4        	4.000    	0.000    	 0.26826   0.17894   0.27716   0.27563	-0.85071   0.29564   0.37501   0.18005  
      	     	          	           	          	           	             	                                      	 0.44321  -1.82425   0.30425   1.07679  
      	     	          	           	          	           	             	                                      	 0.36297   0.19643  -0.64836   0.08896  
      	     	          	           	          	           	             	                                      	 0.17524   0.69908   0.08946  -0.96378  

  #77	12   	-1938.81671	Yes        	4        	4.000    	0.000    	 0.24486   0.18533   0.31359   0.25621	-1.07075   0.33600   0.49895   0.23580  
      	     	          	           	          	           	             	                                      	 0.44392  -1.54234   0.27687   0.82155  
      	     	          	           	          	           	             	                                      	 0.38959   0.16363  -0.66242   0.10920  
      	     	          	           	          	           	             	                                      	 0.22535   0.59427   0.13365  -0.95327  

  #78	12   	-1972.90020	Yes        	4        	4.000    	0.000    	 0.26044   0.18888   0.27703   0.27365	-0.93493   0.33413   0.35444   0.24636  
      	     	          	           	          	           	             	                                      	 0.46072  -1.53278   0.36625   0.70580  
      	     	          	           	          	           	             	                                      	 0.33322   0.24972  -0.77791   0.19497  
      	     	          	           	          	           	             	                                      	 0.23447   0.48717   0.19738  -0.91902  

  #79	12   	-1935.64155	Yes        	4        	4.000    	0.000    	 0.24547   0.21418   0.27401   0.26634	-1.15144   0.38150   0.46278   0.30716  
      	     	          	           	          	           	             	                                      	 0.43725  -1.33779   0.20231   0.69823  
      	     	          	           	          	           	             	                                      	 0.41458   0.15814  -0.66205   0.08933  
      	     	          	           	          	           	             	                                      	 0.28309   0.56148   0.09190  -0.93647  

  #80	12   	-1930.79077	Yes        	4        	4.000    	0.000    	 0.26996   0.19533   0.25246   0.28225	-0.85072   0.34661   0.33945   0.16466  
      	     	          	           	          	           	             	                                      	 0.47904  -1.75038   0.33258   0.93877  
      	     	          	           	          	           	             	                                      	 0.36299   0.25732  -0.70746   0.08716  
      	     	          	           	          	           	             	                                      	 0.15750   0.64968   0.07796  -0.88514  

  #81	12   	-1926.39066	Yes        	4        	4.000    	0.000    	 0.24893   0.20902   0.28975   0.25230	-1.23017   0.42166   0.58263   0.22588  
      	     	          	           	          	           	             	                                      	 0.50215  -1.26421   0.23606   0.52601  
      	     	          	           	          	           	             	                                      	 0.50055   0.17029  -0.78987   0.11903  
      	     	          	           	          	           	             	                                      	 0.22286   0.43578   0.13670  -0.79533  

  #82	12   	-1942.35950	Yes        	4        	4.000    	0.000    	 0.25891   0.21959   0.28593   0.23557	-0.95071   0.25325   0.47677   0.22068  
      	     	          	           	          	           	             	                                      	 0.29859  -1.28274   0.34696   0.63719  
      	     	          	           	          	           	             	                                      	 0.43170   0.26646  -0.83016   0.13200  
      	     	          	           	          	           	             	                                      	 0.24255   0.59399   0.16022  -0.99676  

  #83	12   	-1916.14048	Yes        	4        	4.000    	0.000    	 0.26434   0.23612   0.26372   0.23582	-0.92523   0.34561   0.36892   0.21070  
      	     	          	           	          	           	             	                                      	 0.38691  -1.26876   0.26383   0.61802  
      	     	          	           	          	           	             	                                      	 0.36978   0.23622  -0.78499   0.17898  
      	     	          	           	          	           	             	                                      	 0.23618   0.61882   0.20016  -1.05516  

  #84	12   	-1865.91455	Yes        	4        	4.000    	0.000    	 0.24387   0.18896   0.31718   0.25000	-0.97038   0.39304   0.38407   0.19327  
      	     	          	           	          	           	             	                                      	 0.50726  -1.64241   0.33770   0.79745  
      	     	          	           	          	           	             	                                      	 0.29529   0.20118  -0.65054   0.15406  
      	     	          	           	          	           	             	                                      	 0.18852   0.60274   0.19546  -0.98672  

  #85	12   	-1909.92026	Yes        	4        	4.000    	0.000    	 0.25791   0.18913   0.30243   0.25054	-0.98735   0.33354   0.34872   0.30509  
      	     	          	           	          	           	             	                                      	 0.45483  -1.40354   0.20178   0.74693  
      	     	          	           	          	           	             	                                      	 0.29738   0.12619  -0.64156   0.21799  
      	     	          	           	          	           	             	                                      	 0.31406   0.56386   0.26314  -1.14106  

  #86	12   	-1929.63770	Yes        	4        	4.000    	0.000    	 0.24186   0.19975   0.30424   0.25415	-1.02217   0.33201   0.47887   0.21129  
      	     	          	           	          	           	             	                                      	 0.40198  -1.52799   0.37230   0.75371  
      	     	          	           	          	           	             	                                      	 0.38068   0.24444  -0.71668   0.09156  
      	     	          	           	          	           	             	                                      	 0.20107   0.59239   0.10961  -0.90308  

  #87	12   	-1908.90494	Yes        	4        	4.000    	0.000    	 0.29706   0.18915   0.24985   0.26395	-0.90900   0.36100   0.36078   0.18721  
      	     	          	           	          	           	             	                                      	 0.56695  -1.59341   0.24186   0.78459  
      	     	          	           	          	           	             	                                      	 0.42895   0.18311  -0.75544   0.14339  
      	     	          	           	          	           	             	                                      	 0.21070   0.56225   0.13572  -0.90867  

  #88	12   	-1979.44992	Yes        	4        	4.000    	0.000    	 0.24532   0.20730   0.27262   0.27476	-1.08149   0.32750   0.38139   0.37260  
      	     	          	           	          	           	             	                                      	 0.38758  -1.30764   0.18807   0.73199  
      	     	          	           	          	           	             	                                      	 0.34320   0.14301  -0.64746   0.16125  
      	     	          	           	          	           	             	                                      	 0.33268   0.55226   0.15999  -1.04493  

  #89	12   	-2072.33121	Yes        	4        	4.000    	0.000    	 0.24286   0.21062   0.26405   0.28247	-1.20767   0.36375   0.56564   0.27828  
      	     	          	           	          	           	             	                                      	 0.41942  -1.29780   0.25777   0.62061  
      	     	          	           	          	           	             	                                      	 0.52026   0.20562  -0.80804   0.08217  
      	     	          	           	          	           	             	                                      	 0.23926   0.46276   0.07681  -0.77883  

  #90	12   	-1916.07035	Yes        	4        	4.000    	0.000    	 0.20823   0.20086   0.30098   0.28993	-1.25752   0.31274   0.63289   0.31189  
      	     	          	           	          	           	             	                                      	 0.32422  -1.32842   0.23029   0.77392  
      	     	          	           	          	           	             	                                      	 0.43786   0.15368  -0.71261   0.12108  
      	     	          	           	          	           	             	                                      	 0.22400   0.53617   0.12569  -0.88586  

  #91	12   	-1951.20358	Yes        	4        	4.000    	0.000    	 0.24355   0.19994   0.28348   0.27303	-1.07481   0.34861   0.42326   0.30293  
      	     	          	           	          	           	             	                                      	 0.42466  -1.41573   0.24276   0.74831  
      	     	          	           	          	           	             	                                      	 0.36365   0.17122  -0.67625   0.14138  
      	     	          	           	          	           	             	                                      	 0.27022   0.54798   0.14678  -0.96498  

  #92	12   	-1972.07480	Yes        	4        	4.000    	0.000    	 0.25644   0.21902   0.27209   0.25245	-0.90741   0.31133   0.33263   0.26345  
      	     	          	           	          	           	             	                                      	 0.36453  -1.37775   0.22429   0.78893  
      	     	          	           	          	           	             	                                      	 0.31351   0.18055  -0.66087   0.16682  
      	     	          	           	          	           	             	                                      	 0.26761   0.68444   0.17979  -1.13184  

  #93	12   	-2007.81870	Yes        	4        	4.000    	0.000    	 0.22874   0.21400   0.26589   0.29137	-1.06406   0.38200   0.44477   0.23729  
      	     	          	           	          	           	             	                                      	 0.40830  -1.37693   0.25856   0.71007  
      	     	          	           	          	           	             	                                      	 0.38262   0.20810  -0.77622   0.18550  
      	     	          	           	          	           	             	                                      	 0.18628   0.52152   0.16928  -0.87708  

  #94	12   	-1780.75929	Yes        	4        	4.000    	0.000    	 0.26136   0.19318   0.27518   0.27027	-0.85010   0.31880   0.31576   0.21555  
      	     	          	           	          	           	             	                                      	 0.43131  -1.47745   0.19480   0.85134  
      	     	          	           	          	           	             	                                      	 0.29990   0.13675  -0.71181   0.27516  
      	     	          	           	          	           	             	                                      	 0.20844   0.60851   0.28017  -1.09712  

  #95	12   	-1909.86307	Yes        	4        	4.000    	0.000    	 0.23379   0.20799   0.28940   0.26882	-1.00906   0.34813   0.40263   0.25830  
      	     	          	           	          	           	             	                                      	 0.39133  -1.50457   0.30353   0.80971  
      	     	          	           	          	           	             	                                      	 0.32527   0.21814  -0.65587   0.11246  
      	     	          	           	          	           	             	                                      	 0.22464   0.62649   0.12107  -0.97220  

  #96	12   	-1848.59078	Yes        	4        	4.000    	0.000    	 0.23764   0.22935   0.28431   0.24870	-0.98788   0.40525   0.42767   0.15496  
      	     	          	           	          	           	             	                                      	 0.41990  -1.38525   0.24170   0.72364  
      	     	          	           	          	           	             	                                      	 0.35747   0.19498  -0.70662   0.15418  
      	     	          	           	          	           	             	                                      	 0.14807   0.66736   0.17626  -0.99169  

  #97	12   	-2061.19255	Yes        	4        	4.000    	0.000    	 0.27510   0.23365   0.25606   0.23519	-0.87549   0.23344   0.38505   0.25700  
      	     	          	           	          	           	             	                                      	 0.27485  -1.26146   0.24254   0.74407  
      	     	          	           	          	           	             	                                      	 0.41367   0.22131  -0.74680   0.11182  
      	     	          	           	          	           	             	                                      	 0.30062   0.73922   0.12174  -1.16157  

  #98	12   	-1915.83467	Yes        	4        	4.000    	0.000    	 0.25391   0.18483   0.28523   0.27602	-0.91618   0.32219   0.37409   0.21989  
      	     	          	           	          	           	             	                                      	 0.44262  -1.58697   0.37162   0.77274  
      	     	          	           	          	           	             	                                      	 0.33302   0.24081  -0.76965   0.19582  
      	     	          	           	          	           	             	                                      	 0.20228   0.51745   0.20236  -0.92209  

  #99	12   	-2012.03089	Yes        	4        	4.000    	0.000    	 0.24217   0.21762   0.25261   0.28760	-1.02115   0.29953   0.45705   0.26457  
      	     	          	           	          	           	             	                                      	 0.33333  -1.37611   0.35790   0.68488  
      	     	          	           	          	           	             	                                      	 0.43817   0.30832  -0.84853   0.10204  
      	     	          	           	          	           	             	                                      	 0.22278   0.51823   0.08963  -0.83064  

  #100	12   	-1831.85578	Yes        	4        	4.000    	0.000    	 0.26144   0.20707   0.27066   0.26083	-1.12599   0.44719   0.43354   0.24526  
      	     	          	           	          	           	             	                                      	 0.56462  -1.42125   0.25834   0.59828  
      	     	          	           	          	           	             	                                      	 0.41878   0.19764  -0.72076   0.10434  
      	     	          	           	          	           	             	                                      	 0.24584   0.47496   0.10827  -0.82907  

