"","x"
"704","OG0001355:"
"705","OG0001481:"
"706","OG0001487:"
"707","OG0001731:"
"708","OG0001945:"
"709","OG0001962:"
"710","OG0001973:"
"711","OG0002007:"
"712","OG0002017:"
"713","OG0002037:"
"714","OG0002038:"
"715","OG0002131:"
"716","OG0002145:"
"717","OG0002170:"
"718","OG0002213:"
"719","OG0002251:"
"720","OG0002254:"
"721","OG0002259:"
"722","OG0002266:"
"723","OG0002452:"
"724","OG0002470:"
"725","OG0002512:"
"726","OG0000145:"
"727","OG0000172:"
"728","OG0000211:"
"729","OG0000313:"
"730","OG0000379:"
"731","OG0000505:"
"732","OG0000639:"
"733","OG0000682:"
"734","OG0000733:"
"735","OG0000803:"
"736","OG0000934:"
"737","OG0000963:"
"738","OG0001002:"
"739","OG0001009:"
"740","OG0001022:"
"741","OG0001033:"
"742","OG0001097:"
"743","OG0001098:"
"744","OG0001134:"
"745","OG0001160:"
"746","OG0001221:"
"747","OG0001243:"
"748","OG0001535:"
"749","OG0001706:"
"750","OG0001820:"
"751","OG0001876:"
"752","OG0001904:"
"753","OG0001950:"
"754","OG0001974:"
"755","OG0002040:"
"756","OG0002101:"
"757","OG0002132:"
"758","OG0002146:"
"759","OG0002165:"
"760","OG0002166:"
"761","OG0002197:"
"762","OG0002262:"
"763","OG0002358:"
"764","OG0002363:"
"765","OG0002369:"
"766","OG0002397:"
"767","OG0000082:"
"768","OG0000096:"
"769","OG0000175:"
"770","OG0000253:"
"771","OG0000305:"
"772","OG0000358:"
"773","OG0000380:"
"774","OG0000424:"
"775","OG0000439:"
"776","OG0000456:"
"777","OG0000583:"
"778","OG0000618:"
"779","OG0000624:"
"780","OG0000638:"
"781","OG0000640:"
"782","OG0000713:"
"783","OG0000714:"
"784","OG0000802:"
"785","OG0000845:"
"786","OG0000888:"
"787","OG0000904:"
"788","OG0000932:"
"789","OG0000933:"
"790","OG0000943:"
"791","OG0001030:"
"792","OG0001091:"
"793","OG0001093:"
"794","OG0001208:"
"795","OG0001248:"
"796","OG0001266:"
"797","OG0001288:"
"798","OG0001296:"
"799","OG0001456:"
"800","OG0001588:"
"801","OG0001660:"
"802","OG0001822:"
"803","OG0001940:"
"804","OG0001948:"
"805","OG0001961:"
"806","OG0001976:"
"807","OG0002080:"
"808","OG0002087:"
"809","OG0002163:"
"810","OG0002300:"
"811","OG0000115:"
"812","OG0000123:"
"813","OG0000124:"
"814","OG0000258:"
"815","OG0000297:"
"816","OG0000431:"
"817","OG0000453:"
"818","OG0000454:"
"819","OG0000484:"
"820","OG0000493:"
"821","OG0000585:"
"822","OG0000586:"
"823","OG0000597:"
"824","OG0000598:"
"825","OG0000684:"
"826","OG0000710:"
"827","OG0000711:"
"828","OG0000736:"
"829","OG0000804:"
"830","OG0000840:"
"831","OG0000863:"
"832","OG0000873:"
"833","OG0000903:"
"834","OG0000941:"
"835","OG0001035:"
"836","OG0001065:"
"837","OG0001106:"
"838","OG0001139:"
"839","OG0001190:"
"840","OG0001226:"
"841","OG0001370:"
"842","OG0001381:"
"843","OG0001459:"
"844","OG0001593:"
"845","OG0001628:"
"846","OG0001654:"
"847","OG0001703:"
"848","OG0001819:"
"849","OG0001877:"
"850","OG0001915:"
"851","OG0001977:"
