"","x"
"1226","OG0001389:"
"1227","OG0001390:"
"1228","OG0001394:"
"1229","OG0001399:"
"1230","OG0001409:"
"1231","OG0001417:"
"1232","OG0001429:"
"1233","OG0001434:"
"1234","OG0001445:"
"1235","OG0001446:"
"1236","OG0001465:"
"1237","OG0001474:"
"1238","OG0001504:"
"1239","OG0001508:"
"1240","OG0001522:"
"1241","OG0001571:"
"1242","OG0001586:"
"1243","OG0001588:"
"1244","OG0001614:"
"1245","OG0001617:"
"1246","OG0001631:"
"1247","OG0001637:"
"1248","OG0001649:"
"1249","OG0001675:"
"1250","OG0001677:"
"1251","OG0001685:"
"1252","OG0001686:"
"1253","OG0001695:"
"1254","OG0001713:"
"1255","OG0001717:"
"1256","OG0001741:"
"1257","OG0001750:"
"1258","OG0001785:"
"1259","OG0001796:"
"1260","OG0001806:"
"1261","OG0001818:"
"1262","OG0001853:"
"1263","OG0001882:"
"1264","OG0001906:"
"1265","OG0001911:"
"1266","OG0001913:"
"1267","OG0001966:"
"1268","OG0001972:"
"1269","OG0002006:"
"1270","OG0002007:"
"1271","OG0002015:"
"1272","OG0002062:"
"1273","OG0002110:"
"1274","OG0002113:"
"1275","OG0002148:"
"1276","OG0002206:"
"1277","OG0002251:"
"1278","OG0002257:"
"1279","OG0002262:"
"1280","OG0000048:"
"1281","OG0000065:"
"1282","OG0000071:"
"1283","OG0000093:"
"1284","OG0000131:"
"1285","OG0000139:"
"1286","OG0000147:"
"1287","OG0000170:"
"1288","OG0000192:"
"1289","OG0000209:"
"1290","OG0000219:"
"1291","OG0000225:"
"1292","OG0000237:"
"1293","OG0000238:"
"1294","OG0000239:"
"1295","OG0000240:"
"1296","OG0000248:"
"1297","OG0000294:"
"1298","OG0000327:"
"1299","OG0000337:"
"1300","OG0000342:"
"1301","OG0000364:"
"1302","OG0000374:"
"1303","OG0000390:"
"1304","OG0000393:"
"1305","OG0000417:"
"1306","OG0000421:"
"1307","OG0000444:"
"1308","OG0000447:"
"1309","OG0000455:"
"1310","OG0000458:"
"1311","OG0000465:"
"1312","OG0000488:"
"1313","OG0000510:"
"1314","OG0000517:"
"1315","OG0000519:"
"1316","OG0000547:"
"1317","OG0000561:"
"1318","OG0000573:"
"1319","OG0000590:"
"1320","OG0000597:"
"1321","OG0000602:"
"1322","OG0000610:"
"1323","OG0000623:"
"1324","OG0000630:"
"1325","OG0000657:"
"1326","OG0000678:"
"1327","OG0000730:"
"1328","OG0000731:"
"1329","OG0000732:"
"1330","OG0000735:"
"1331","OG0000739:"
"1332","OG0000749:"
"1333","OG0000750:"
"1334","OG0000777:"
"1335","OG0000787:"
"1336","OG0000812:"
"1337","OG0000822:"
"1338","OG0000831:"
"1339","OG0000841:"
"1340","OG0000872:"
"1341","OG0000878:"
"1342","OG0000986:"
"1343","OG0000995:"
"1344","OG0001057:"
"1345","OG0001085:"
"1346","OG0001093:"
"1347","OG0001101:"
"1348","OG0001111:"
"1349","OG0001112:"
"1350","OG0001158:"
"1351","OG0001182:"
"1352","OG0001205:"
"1353","OG0001213:"
"1354","OG0001257:"
"1355","OG0001306:"
"1356","OG0001328:"
"1357","OG0001354:"
"1358","OG0001379:"
"1359","OG0001413:"
"1360","OG0001433:"
"1361","OG0001470:"
"1362","OG0001486:"
"1363","OG0001510:"
"1364","OG0001513:"
"1365","OG0001529:"
"1366","OG0001531:"
"1367","OG0001541:"
"1368","OG0001606:"
"1369","OG0001622:"
"1370","OG0001623:"
"1371","OG0001694:"
"1372","OG0001715:"
"1373","OG0001787:"
"1374","OG0001870:"
"1375","OG0001914:"
"1376","OG0001920:"
"1377","OG0001951:"
"1378","OG0001986:"
"1379","OG0001987:"
"1380","OG0001988:"
"1381","OG0001997:"
"1382","OG0002009:"
"1383","OG0002010:"
"1384","OG0002050:"
"1385","OG0002059:"
"1386","OG0002082:"
"1387","OG0002200:"
"1388","OG0000015:"
"1389","OG0000031:"
"1390","OG0000094:"
"1391","OG0000096:"
"1392","OG0000099:"
"1393","OG0000142:"
"1394","OG0000143:"
"1395","OG0000164:"
"1396","OG0000165:"
"1397","OG0000166:"
"1398","OG0000167:"
"1399","OG0000207:"
"1400","OG0000236:"
"1401","OG0000242:"
"1402","OG0000245:"
"1403","OG0000266:"
"1404","OG0000267:"
"1405","OG0000270:"
"1406","OG0000293:"
"1407","OG0000318:"
"1408","OG0000328:"
"1409","OG0000338:"
"1410","OG0000340:"
"1411","OG0000358:"
"1412","OG0000361:"
"1413","OG0000378:"
"1414","OG0000404:"
"1415","OG0000418:"
"1416","OG0000442:"
"1417","OG0000443:"
"1418","OG0000453:"
"1419","OG0000459:"
"1420","OG0000466:"
"1421","OG0000527:"
"1422","OG0000532:"
"1423","OG0000545:"
"1424","OG0000591:"
"1425","OG0000596:"
"1426","OG0000632:"
"1427","OG0000646:"
"1428","OG0000650:"
"1429","OG0000659:"
"1430","OG0000673:"
"1431","OG0000697:"
"1432","OG0000725:"
"1433","OG0000745:"
"1434","OG0000758:"
"1435","OG0000765:"
"1436","OG0000766:"
"1437","OG0000769:"
"1438","OG0000775:"
"1439","OG0000783:"
"1440","OG0000788:"
"1441","OG0000816:"
"1442","OG0000835:"
"1443","OG0000845:"
"1444","OG0000866:"
"1445","OG0000875:"
"1446","OG0000879:"
"1447","OG0000893:"
"1448","OG0000935:"
"1449","OG0001004:"
"1450","OG0001005:"
"1451","OG0001047:"
"1452","OG0001053:"
"1453","OG0001059:"
"1454","OG0001117:"
"1455","OG0001123:"
"1456","OG0001127:"
"1457","OG0001148:"
"1458","OG0001167:"
"1459","OG0001168:"
"1460","OG0001176:"
"1461","OG0001197:"
"1462","OG0001211:"
"1463","OG0001240:"
"1464","OG0001272:"
"1465","OG0001332:"
"1466","OG0001348:"
"1467","OG0001388:"
"1468","OG0001391:"
"1469","OG0001416:"
"1470","OG0001496:"
"1471","OG0001515:"
"1472","OG0001519:"
"1473","OG0001521:"
"1474","OG0001524:"
"1475","OG0001563:"
"1476","OG0001565:"
"1477","OG0001569:"
"1478","OG0001574:"
"1479","OG0001599:"
"1480","OG0001612:"
"1481","OG0001658:"
"1482","OG0001660:"
"1483","OG0001681:"
"1484","OG0001698:"
"1485","OG0001704:"
"1486","OG0001730:"
"1487","OG0001732:"
"1488","OG0001746:"
"1489","OG0001812:"
"1490","OG0001880:"
"1491","OG0001885:"
"1492","OG0001894:"
"1493","OG0001899:"
"1494","OG0001927:"
"1495","OG0001936:"
"1496","OG0001959:"
"1497","OG0001960:"
"1498","OG0001965:"
"1499","OG0002150:"
"1500","OG0000022:"
"1501","OG0000067:"
"1502","OG0000070:"
"1503","OG0000095:"
"1504","OG0000137:"
"1505","OG0000157:"
"1506","OG0000193:"
"1507","OG0000201:"
"1508","OG0000205:"
"1509","OG0000214:"
"1510","OG0000241:"
"1511","OG0000268:"
"1512","OG0000280:"
"1513","OG0000307:"
"1514","OG0000343:"
"1515","OG0000371:"
"1516","OG0000382:"
"1517","OG0000422:"
"1518","OG0000430:"
"1519","OG0000462:"
"1520","OG0000468:"
"1521","OG0000471:"
"1522","OG0000536:"
"1523","OG0000540:"
"1524","OG0000546:"
"1525","OG0000551:"
"1526","OG0000552:"
"1527","OG0000553:"
"1528","OG0000559:"
"1529","OG0000582:"
"1530","OG0000583:"
"1531","OG0000585:"
"1532","OG0000589:"
"1533","OG0000595:"
"1534","OG0000612:"
"1535","OG0000637:"
"1536","OG0000649:"
"1537","OG0000652:"
"1538","OG0000674:"
"1539","OG0000675:"
"1540","OG0000733:"
"1541","OG0000747:"
"1542","OG0000757:"
"1543","OG0000759:"
"1544","OG0000760:"
"1545","OG0000780:"
"1546","OG0000785:"
"1547","OG0000794:"
"1548","OG0000817:"
"1549","OG0000821:"
"1550","OG0000823:"
"1551","OG0000824:"
"1552","OG0000826:"
"1553","OG0000847:"
"1554","OG0000918:"
"1555","OG0000958:"
"1556","OG0000976:"
"1557","OG0000998:"
"1558","OG0001022:"
"1559","OG0001023:"
"1560","OG0001061:"
"1561","OG0001066:"
"1562","OG0001088:"
"1563","OG0001089:"
"1564","OG0001118:"
"1565","OG0001134:"
"1566","OG0001137:"
"1567","OG0001140:"
"1568","OG0001150:"
"1569","OG0001159:"
"1570","OG0001181:"
"1571","OG0001309:"
"1572","OG0001310:"
"1573","OG0001335:"
"1574","OG0001336:"
"1575","OG0001347:"
"1576","OG0001352:"
"1577","OG0001380:"
"1578","OG0001425:"
"1579","OG0001430:"
"1580","OG0001454:"
"1581","OG0001458:"
"1582","OG0001472:"
"1583","OG0001512:"
"1584","OG0001527:"
"1585","OG0001528:"
"1586","OG0001570:"
"1587","OG0001572:"
"1588","OG0001573:"
"1589","OG0001608:"
"1590","OG0001609:"
"1591","OG0001633:"
"1592","OG0001641:"
"1593","OG0001656:"
"1594","OG0001672:"
"1595","OG0001707:"
"1596","OG0001742:"
"1597","OG0001772:"
"1598","OG0001990:"
"1599","OG0002000:"
"1600","OG0002038:"
"1601","OG0000037:"
"1602","OG0000044:"
"1603","OG0000057:"
"1604","OG0000098:"
"1605","OG0000101:"
"1606","OG0000132:"
"1607","OG0000177:"
"1608","OG0000191:"
"1609","OG0000208:"
"1610","OG0000249:"
"1611","OG0000302:"
"1612","OG0000319:"
"1613","OG0000322:"
"1614","OG0000344:"
"1615","OG0000363:"
"1616","OG0000377:"
"1617","OG0000402:"
"1618","OG0000419:"
"1619","OG0000436:"
"1620","OG0000558:"
"1621","OG0000606:"
"1622","OG0000608:"
"1623","OG0000629:"
"1624","OG0000648:"
"1625","OG0000686:"
"1626","OG0000699:"
"1627","OG0000701:"
"1628","OG0000746:"
"1629","OG0000762:"
"1630","OG0000767:"
"1631","OG0000778:"
"1632","OG0000782:"
"1633","OG0000795:"
"1634","OG0000796:"
"1635","OG0000828:"
"1636","OG0000860:"
"1637","OG0000894:"
"1638","OG0000908:"
"1639","OG0000944:"
"1640","OG0000992:"
"1641","OG0001027:"
"1642","OG0001086:"
"1643","OG0001087:"
"1644","OG0001104:"
"1645","OG0001120:"
"1646","OG0001121:"
"1647","OG0001125:"
"1648","OG0001146:"
"1649","OG0001149:"
"1650","OG0001152:"
"1651","OG0001179:"
"1652","OG0001188:"
"1653","OG0001210:"
"1654","OG0001312:"
"1655","OG0001325:"
"1656","OG0001334:"
"1657","OG0001338:"
"1658","OG0001339:"
"1659","OG0001355:"
"1660","OG0001397:"
"1661","OG0001407:"
"1662","OG0001420:"
"1663","OG0001422:"
"1664","OG0001432:"
"1665","OG0001455:"
"1666","OG0001488:"
"1667","OG0001495:"
"1668","OG0001523:"
"1669","OG0001526:"
"1670","OG0001621:"
"1671","OG0001651:"
"1672","OG0001661:"
"1673","OG0001674:"
"1674","OG0001718:"
"1675","OG0001731:"
"1676","OG0001744:"
"1677","OG0001760:"
"1678","OG0001781:"
"1679","OG0001930:"
"1680","OG0001961:"
"1681","OG0000017:"
"1682","OG0000039:"
"1683","OG0000152:"
"1684","OG0000169:"
"1685","OG0000195:"
"1686","OG0000196:"
"1687","OG0000210:"
"1688","OG0000218:"
"1689","OG0000227:"
"1690","OG0000253:"
"1691","OG0000261:"
"1692","OG0000316:"
"1693","OG0000320:"
"1694","OG0000383:"
"1695","OG0000399:"
"1696","OG0000412:"
"1697","OG0000416:"
"1698","OG0000429:"
"1699","OG0000431:"
"1700","OG0000440:"
"1701","OG0000467:"
"1702","OG0000575:"
"1703","OG0000577:"
"1704","OG0000580:"
"1705","OG0000586:"
"1706","OG0000587:"
"1707","OG0000611:"
"1708","OG0000677:"
"1709","OG0000682:"
"1710","OG0000702:"
"1711","OG0000736:"
"1712","OG0000755:"
"1713","OG0000770:"
"1714","OG0000776:"
"1715","OG0000779:"
"1716","OG0000781:"
"1717","OG0000793:"
"1718","OG0000825:"
"1719","OG0000861:"
"1720","OG0000867:"
"1721","OG0000869:"
"1722","OG0000891:"
"1723","OG0000892:"
"1724","OG0000903:"
"1725","OG0000919:"
"1726","OG0000979:"
"1727","OG0000980:"
"1728","OG0001021:"
"1729","OG0001064:"
"1730","OG0001069:"
"1731","OG0001094:"
"1732","OG0001126:"
"1733","OG0001131:"
"1734","OG0001133:"
"1735","OG0001135:"
"1736","OG0001177:"
"1737","OG0001216:"
"1738","OG0001219:"
"1739","OG0001225:"
"1740","OG0001242:"
"1741","OG0001251:"
"1742","OG0001296:"
"1743","OG0001393:"
"1744","OG0001398:"
"1745","OG0001415:"
"1746","OG0001464:"
"1747","OG0001466:"
"1748","OG0001489:"
"1749","OG0001517:"
"1750","OG0001518:"
"1751","OG0001567:"
"1752","OG0001575:"
"1753","OG0001587:"
"1754","OG0001600:"
"1755","OG0001603:"
"1756","OG0001618:"
"1757","OG0001635:"
"1758","OG0001642:"
"1759","OG0001643:"
"1760","OG0001647:"
"1761","OG0001671:"
"1762","OG0001699:"
"1763","OG0001702:"
"1764","OG0001797:"
"1765","OG0001949:"
"1766","OG0000025:"
"1767","OG0000038:"
"1768","OG0000049:"
"1769","OG0000060:"
"1770","OG0000066:"
"1771","OG0000133:"
"1772","OG0000194:"
"1773","OG0000197:"
"1774","OG0000200:"
"1775","OG0000216:"
"1776","OG0000226:"
"1777","OG0000321:"
"1778","OG0000345:"
"1779","OG0000405:"
"1780","OG0000420:"
"1781","OG0000423:"
"1782","OG0000427:"
"1783","OG0000448:"
"1784","OG0000454:"
"1785","OG0000541:"
"1786","OG0000563:"
"1787","OG0000565:"
"1788","OG0000570:"
"1789","OG0000581:"
"1790","OG0000614:"
"1791","OG0000615:"
"1792","OG0000618:"
"1793","OG0000688:"
"1794","OG0000690:"
"1795","OG0000700:"
"1796","OG0000713:"
"1797","OG0000723:"
"1798","OG0000737:"
"1799","OG0000772:"
"1800","OG0000773:"
"1801","OG0000774:"
"1802","OG0000829:"
"1803","OG0000833:"
"1804","OG0000844:"
"1805","OG0000848:"
"1806","OG0000868:"
"1807","OG0000899:"
"1808","OG0000915:"
"1809","OG0000916:"
"1810","OG0000988:"
"1811","OG0000991:"
"1812","OG0001028:"
"1813","OG0001039:"
"1814","OG0001081:"
"1815","OG0001082:"
"1816","OG0001130:"
"1817","OG0001231:"
"1818","OG0001237:"
"1819","OG0001285:"
"1820","OG0001287:"
"1821","OG0001301:"
"1822","OG0001307:"
"1823","OG0001418:"
"1824","OG0001426:"
"1825","OG0001450:"
"1826","OG0001493:"
"1827","OG0001542:"
"1828","OG0001577:"
"1829","OG0001591:"
"1830","OG0001605:"
"1831","OG0001611:"
"1832","OG0001636:"
"1833","OG0001659:"
"1834","OG0001700:"
"1835","OG0001720:"
"1836","OG0001805:"
"1837","OG0001895:"
"1838","OG0000003:"
"1839","OG0000198:"
"1840","OG0000202:"
"1841","OG0000212:"
"1842","OG0000223:"
"1843","OG0000449:"
"1844","OG0000451:"
"1845","OG0000463:"
"1846","OG0000584:"
"1847","OG0000603:"
"1848","OG0000639:"
"1849","OG0000703:"
"1850","OG0000742:"
"1851","OG0000768:"
"1852","OG0000792:"
"1853","OG0000797:"
"1854","OG0000832:"
"1855","OG0000917:"
"1856","OG0000957:"
"1857","OG0000994:"
"1858","OG0001077:"
"1859","OG0001078:"
"1860","OG0001100:"
"1861","OG0001107:"
"1862","OG0001132:"
"1863","OG0001187:"
"1864","OG0001218:"
"1865","OG0001233:"
"1866","OG0001234:"
"1867","OG0001235:"
"1868","OG0001248:"
"1869","OG0001283:"
"1870","OG0001297:"
"1871","OG0001300:"
"1872","OG0001302:"
"1873","OG0001304:"
"1874","OG0001308:"
"1875","OG0001314:"
"1876","OG0001405:"
"1877","OG0001414:"
"1878","OG0001421:"
"1879","OG0001424:"
"1880","OG0001452:"
"1881","OG0001456:"
"1882","OG0001481:"
"1883","OG0001485:"
"1884","OG0001490:"
"1885","OG0001543:"
"1886","OG0001592:"
"1887","OG0001594:"
"1888","OG0001597:"
"1889","OG0001598:"
"1890","OG0001632:"
"1891","OG0001667:"
"1892","OG0001668:"
"1893","OG0001678:"
"1894","OG0001758:"
"1895","OG0000006:"
"1896","OG0000144:"
"1897","OG0000148:"
"1898","OG0000149:"
"1899","OG0000199:"
"1900","OG0000217:"
"1901","OG0000252:"
"1902","OG0000296:"
"1903","OG0000352:"
"1904","OG0000439:"
"1905","OG0000567:"
"1906","OG0000640:"
"1907","OG0000846:"
"1908","OG0000870:"
"1909","OG0000871:"
"1910","OG0000883:"
"1911","OG0000906:"
"1912","OG0000989:"
"1913","OG0001024:"
"1914","OG0001065:"
"1915","OG0001084:"
"1916","OG0001232:"
"1917","OG0001236:"
"1918","OG0001241:"
"1919","OG0001427:"
"1920","OG0001461:"
"1921","OG0001499:"
"1922","OG0001539:"
"1923","OG0001546:"
"1924","OG0001549:"
"1925","OG0001568:"
"1926","OG0001613:"
"1927","OG0001628:"
"1928","OG0001662:"
"1929","OG0001664:"
"1930","OG0001771:"
"1931","OG0001776:"
"1932","OG0000036:"
"1933","OG0000043:"
"1934","OG0000086:"
"1935","OG0000097:"
"1936","OG0000109:"
"1937","OG0000138:"
"1938","OG0000162:"
"1939","OG0000185:"
"1940","OG0000206:"
"1941","OG0000243:"
"1942","OG0000335:"
"1943","OG0000456:"
"1944","OG0000616:"
"1945","OG0000647:"
"1946","OG0000698:"
"1947","OG0000763:"
"1948","OG0000984:"
"1949","OG0000990:"
"1950","OG0001052:"
"1951","OG0001080:"
"1952","OG0001136:"
"1953","OG0001142:"
"1954","OG0001143:"
"1955","OG0001154:"
"1956","OG0001244:"
"1957","OG0001254:"
"1958","OG0001256:"
"1959","OG0001267:"
"1960","OG0001288:"
"1961","OG0001291:"
"1962","OG0001293:"
"1963","OG0001295:"
"1964","OG0001330:"
"1965","OG0001423:"
"1966","OG0001453:"
"1967","OG0001467:"
"1968","OG0001477:"
"1969","OG0001487:"
"1970","OG0001505:"
"1971","OG0001544:"
"1972","OG0001561:"
"1973","OG0001634:"
"1974","OG0001728:"
"1975","OG0000019:"
"1976","OG0000074:"
"1977","OG0000136:"
"1978","OG0000262:"
"1979","OG0000330:"
"1980","OG0000395:"
"1981","OG0000401:"
"1982","OG0000403:"
"1983","OG0000450:"
"1984","OG0000469:"
"1985","OG0000569:"
"1986","OG0000694:"
"1987","OG0000764:"
"1988","OG0000802:"
"1989","OG0000884:"
"1990","OG0000898:"
"1991","OG0000920:"
"1992","OG0000921:"
"1993","OG0000923:"
"1994","OG0000993:"
"1995","OG0001013:"
"1996","OG0001014:"
"1997","OG0001029:"
"1998","OG0001032:"
"1999","OG0001034:"
"2000","OG0001105:"
"2001","OG0001144:"
"2002","OG0001226:"
"2003","OG0001249:"
"2004","OG0001259:"
"2005","OG0001289:"
"2006","OG0001290:"
"2007","OG0001303:"
"2008","OG0001340:"
"2009","OG0001357:"
"2010","OG0001395:"
"2011","OG0001396:"
"2012","OG0001468:"
"2013","OG0001469:"
"2014","OG0001473:"
"2015","OG0001476:"
"2016","OG0001500:"
"2017","OG0001516:"
"2018","OG0001553:"
"2019","OG0001581:"
"2020","OG0001582:"
"2021","OG0001583:"
"2022","OG0001585:"
"2023","OG0001638:"
"2024","OG0001701:"
"2025","OG0000018:"
"2026","OG0000090:"
"2027","OG0000182:"
"2028","OG0000251:"
"2029","OG0000362:"
"2030","OG0000366:"
"2031","OG0000372:"
"2032","OG0000394:"
"2033","OG0000470:"
"2034","OG0000568:"
"2035","OG0000679:"
"2036","OG0000680:"
"2037","OG0000695:"
"2038","OG0000719:"
"2039","OG0000761:"
"2040","OG0000784:"
"2041","OG0000804:"
"2042","OG0000838:"
"2043","OG0000865:"
"2044","OG0000913:"
"2045","OG0000983:"
"2046","OG0000987:"
"2047","OG0001033:"
"2048","OG0001035:"
"2049","OG0001036:"
"2050","OG0001128:"
"2051","OG0001147:"
"2052","OG0001153:"
"2053","OG0001171:"
"2054","OG0001217:"
"2055","OG0001223:"
"2056","OG0001224:"
"2057","OG0001229:"
"2058","OG0001294:"
"2059","OG0001305:"
"2060","OG0001437:"
"2061","OG0001492:"
"2062","OG0001537:"
"2063","OG0001547:"
"2064","OG0001550:"
"2065","OG0001551:"
"2066","OG0001554:"
"2067","OG0001555:"
"2068","OG0001556:"
"2069","OG0001584:"
"2070","OG0001590:"
"2071","OG0001703:"
"2072","OG0001727:"
"2073","OG0000029:"
"2074","OG0000059:"
"2075","OG0000213:"
"2076","OG0000220:"
"2077","OG0000273:"
"2078","OG0000388:"
"2079","OG0000397:"
"2080","OG0000588:"
"2081","OG0000681:"
"2082","OG0000691:"
"2083","OG0000771:"
"2084","OG0000904:"
"2085","OG0000912:"
"2086","OG0000914:"
"2087","OG0001011:"
"2088","OG0001015:"
"2089","OG0001016:"
"2090","OG0001041:"
"2091","OG0001139:"
"2092","OG0001141:"
"2093","OG0001175:"
"2094","OG0001215:"
"2095","OG0001220:"
"2096","OG0001228:"
"2097","OG0001299:"
"2098","OG0001311:"
"2099","OG0001341:"
"2100","OG0001403:"
"2101","OG0001439:"
"2102","OG0001459:"
"2103","OG0001479:"
"2104","OG0001557:"
"2105","OG0001559:"
"2106","OG0001566:"
"2107","OG0001578:"
"2108","OG0001579:"
"2109","OG0001580:"
"2110","OG0001604:"
"2111","OG0001691:"
"2112","OG0000334:"
"2113","OG0000387:"
"2114","OG0000479:"
"2115","OG0000531:"
"2116","OG0000560:"
"2117","OG0000653:"
"2118","OG0000727:"
"2119","OG0000827:"
"2120","OG0000886:"
"2121","OG0000909:"
"2122","OG0000910:"
"2123","OG0000911:"
"2124","OG0000922:"
"2125","OG0000982:"
"2126","OG0001007:"
"2127","OG0001017:"
"2128","OG0001098:"
"2129","OG0001221:"
"2130","OG0001238:"
"2131","OG0001252:"
"2132","OG0001329:"
"2133","OG0001460:"
"2134","OG0001482:"
"2135","OG0001558:"
"2136","OG0001639:"
"2137","OG0001676:"
"2138","OG0000104:"
"2139","OG0000160:"
"2140","OG0000365:"
"2141","OG0000654:"
"2142","OG0000721:"
"2143","OG0000786:"
"2144","OG0000882:"
"2145","OG0000885:"
"2146","OG0001008:"
"2147","OG0001012:"
"2148","OG0001020:"
"2149","OG0001040:"
"2150","OG0001042:"
"2151","OG0001116:"
"2152","OG0001222:"
"2153","OG0001247:"
"2154","OG0001494:"
"2155","OG0001629:"
"2156","OG0000250:"
"2157","OG0000373:"
"2158","OG0000900:"
"2159","OG0001030:"
"2160","OG0001031:"
"2161","OG0001103:"
"2162","OG0001227:"
"2163","OG0001246:"
"2164","OG0001250:"
"2165","OG0001601:"
"2166","OG0000135:"
"2167","OG0000562:"
"2168","OG0000717:"
"2169","OG0000834:"
"2170","OG0000901:"
"2171","OG0000907:"
"2172","OG0001009:"
"2173","OG0001099:"
"2174","OG0001243:"
"2175","OG0001245:"
"2176","OG0000386:"
"2177","OG0000888:"
"2178","OG0000889:"
"2179","OG0000890:"
"2180","OG0000895:"
"2181","OG0001026:"
"2182","OG0001239:"
"2183","OG0000064:"
"2184","OG0000002:"
"2185","OG0000030:"
"2186","OG0000134:"
"2187","OG0000045:"
"2188","OG0000027:"
"2189","OG0000005:"
"2190","OG0000001:"
