"","rn","V1"
"381","OG0000380:",12
"382","OG0000381:",12
"383","OG0000382:",12
"384","OG0000383:",12
"385","OG0000384:",12
"386","OG0000385:",12
"387","OG0000386:",12
"388","OG0000387:",11
"389","OG0000388:",10
"390","OG0000389:",12
"391","OG0000390:",8
"392","OG0000391:",9
"393","OG0000392:",9
"394","OG0000393:",12
"395","OG0000394:",12
"396","OG0000395:",10
"397","OG0000396:",12
"398","OG0000397:",12
"399","OG0000398:",12
"400","OG0000399:",12
"401","OG0000400:",12
"402","OG0000401:",12
"403","OG0000402:",12
"404","OG0000403:",12
"405","OG0000404:",12
"406","OG0000405:",12
"407","OG0000406:",8
"408","OG0000407:",12
"409","OG0000408:",8
"410","OG0000409:",11
"411","OG0000410:",4
"412","OG0000411:",11
"413","OG0000412:",8
"414","OG0000413:",7
"415","OG0000414:",9
"416","OG0000415:",12
"417","OG0000416:",9
"418","OG0000417:",12
"419","OG0000418:",12
"420","OG0000419:",10
"421","OG0000420:",9
"422","OG0000421:",6
"423","OG0000422:",12
"424","OG0000423:",12
"425","OG0000424:",6
"426","OG0000425:",12
"427","OG0000426:",12
"428","OG0000427:",12
"429","OG0000428:",9
"430","OG0000429:",12
"431","OG0000430:",8
"432","OG0000431:",12
"433","OG0000432:",12
"434","OG0000433:",8
"435","OG0000434:",8
"436","OG0000435:",9
"437","OG0000436:",12
"438","OG0000437:",12
"439","OG0000438:",12
"440","OG0000439:",12
"441","OG0000440:",9
"442","OG0000441:",11
"443","OG0000442:",6
"444","OG0000443:",9
"445","OG0000444:",12
"446","OG0000445:",12
"447","OG0000446:",12
"448","OG0000447:",12
"449","OG0000448:",10
"450","OG0000449:",12
"451","OG0000450:",12
"452","OG0000451:",12
"453","OG0000452:",11
"454","OG0000453:",6
"455","OG0000454:",12
"456","OG0000455:",12
"457","OG0000456:",12
"458","OG0000457:",12
"459","OG0000458:",12
"460","OG0000459:",12
"461","OG0000460:",11
"462","OG0000461:",12
"463","OG0000462:",10
"464","OG0000463:",8
"465","OG0000464:",12
"466","OG0000465:",12
"467","OG0000466:",12
"468","OG0000467:",12
"469","OG0000468:",12
"470","OG0000469:",12
"471","OG0000470:",10
"472","OG0000471:",12
"473","OG0000472:",12
"474","OG0000473:",10
"475","OG0000474:",12
"476","OG0000475:",12
"477","OG0000476:",9
"478","OG0000477:",12
"479","OG0000478:",12
"480","OG0000479:",12
"481","OG0000480:",9
"482","OG0000481:",11
"483","OG0000482:",12
"484","OG0000483:",12
"485","OG0000484:",6
"486","OG0000485:",10
"487","OG0000486:",9
"488","OG0000487:",10
"489","OG0000488:",12
"490","OG0000489:",11
"491","OG0000490:",12
"492","OG0000491:",8
"493","OG0000492:",9
"494","OG0000493:",9
"495","OG0000494:",12
"496","OG0000495:",12
"497","OG0000496:",12
"498","OG0000497:",12
"499","OG0000498:",12
"500","OG0000499:",12
"501","OG0000500:",12
"502","OG0000501:",7
"503","OG0000502:",7
"504","OG0000503:",12
"505","OG0000504:",8
"506","OG0000505:",8
"507","OG0000506:",12
"508","OG0000507:",12
"509","OG0000508:",12
"510","OG0000509:",12
"511","OG0000510:",8
"512","OG0000511:",12
"513","OG0000512:",12
"514","OG0000513:",12
"515","OG0000514:",12
"516","OG0000515:",12
"517","OG0000516:",12
"518","OG0000517:",12
"519","OG0000518:",10
"520","OG0000519:",12
"521","OG0000520:",12
"522","OG0000521:",12
"523","OG0000522:",12
"524","OG0000523:",12
"525","OG0000524:",12
"526","OG0000525:",12
"527","OG0000526:",12
"528","OG0000527:",12
"529","OG0000528:",12
"530","OG0000529:",12
"531","OG0000530:",10
"532","OG0000531:",9
"533","OG0000532:",11
"534","OG0000533:",9
"535","OG0000534:",11
"536","OG0000535:",12
"537","OG0000536:",10
"538","OG0000537:",12
"539","OG0000538:",6
"540","OG0000539:",6
"541","OG0000540:",12
"542","OG0000541:",5
"543","OG0000542:",11
"544","OG0000543:",12
"545","OG0000544:",7
"546","OG0000545:",8
"547","OG0000546:",7
"548","OG0000547:",8
"549","OG0000548:",12
"550","OG0000549:",11
"551","OG0000550:",10
"552","OG0000551:",10
"553","OG0000552:",10
"554","OG0000553:",10
"555","OG0000554:",11
"556","OG0000555:",9
"557","OG0000556:",9
"558","OG0000557:",12
"559","OG0000558:",11
"560","OG0000559:",12
"561","OG0000560:",12
"562","OG0000561:",12
"563","OG0000562:",10
"564","OG0000563:",12
"565","OG0000564:",12
"566","OG0000565:",12
"567","OG0000566:",6
"568","OG0000567:",12
"569","OG0000568:",12
"570","OG0000569:",12
"571","OG0000570:",9
"572","OG0000571:",9
"573","OG0000572:",11
"574","OG0000573:",9
"575","OG0000574:",12
"576","OG0000575:",12
"577","OG0000576:",9
"578","OG0000577:",12
"579","OG0000578:",11
"580","OG0000579:",12
"581","OG0000580:",12
"582","OG0000581:",8
"583","OG0000582:",10
"584","OG0000583:",6
"585","OG0000584:",12
"586","OG0000585:",12
"587","OG0000586:",10
"588","OG0000587:",12
"589","OG0000588:",11
"590","OG0000589:",12
"591","OG0000590:",12
"592","OG0000591:",11
"593","OG0000592:",11
"594","OG0000593:",10
"595","OG0000594:",11
"596","OG0000595:",12
"597","OG0000596:",12
"598","OG0000597:",11
"599","OG0000598:",8
"600","OG0000599:",12
"601","OG0000600:",11
"602","OG0000601:",9
"603","OG0000602:",7
"604","OG0000603:",9
"605","OG0000604:",9
"606","OG0000605:",7
"607","OG0000606:",12
"608","OG0000607:",11
"609","OG0000608:",12
"610","OG0000609:",12
"611","OG0000610:",11
"612","OG0000611:",9
"613","OG0000612:",9
"614","OG0000613:",9
"615","OG0000614:",10
"616","OG0000615:",11
"617","OG0000616:",8
"618","OG0000617:",11
"619","OG0000618:",12
"620","OG0000619:",12
"621","OG0000620:",8
"622","OG0000621:",12
"623","OG0000622:",12
"624","OG0000623:",12
"625","OG0000624:",12
"626","OG0000625:",12
"627","OG0000626:",12
"628","OG0000627:",10
"629","OG0000628:",12
"630","OG0000629:",12
"631","OG0000630:",12
"632","OG0000631:",12
"633","OG0000632:",12
"634","OG0000633:",12
"635","OG0000634:",10
"636","OG0000635:",12
"637","OG0000636:",12
"638","OG0000637:",11
"639","OG0000638:",11
"640","OG0000639:",12
"641","OG0000640:",12
"642","OG0000641:",12
"643","OG0000642:",6
"644","OG0000643:",12
"645","OG0000644:",10
"646","OG0000645:",9
"647","OG0000646:",8
"648","OG0000647:",11
"649","OG0000648:",11
"650","OG0000649:",8
"651","OG0000650:",6
"652","OG0000651:",9
"653","OG0000652:",8
"654","OG0000653:",11
"655","OG0000654:",11
"656","OG0000655:",7
"657","OG0000656:",4
"658","OG0000657:",6
"659","OG0000658:",6
"660","OG0000659:",11
"661","OG0000660:",10
"662","OG0000661:",10
"663","OG0000662:",9
"664","OG0000663:",6
"665","OG0000664:",8
"666","OG0000665:",8
"667","OG0000666:",9
"668","OG0000667:",9
"669","OG0000668:",9
"670","OG0000669:",8
"671","OG0000670:",10
"672","OG0000671:",9
"673","OG0000672:",9
"674","OG0000673:",12
"675","OG0000674:",12
"676","OG0000675:",12
"677","OG0000676:",10
"678","OG0000677:",10
"679","OG0000678:",12
"680","OG0000679:",10
"681","OG0000680:",9
"682","OG0000681:",9
"683","OG0000682:",10
"684","OG0000683:",9
"685","OG0000684:",8
"686","OG0000685:",10
"687","OG0000686:",9
"688","OG0000687:",12
"689","OG0000688:",11
"690","OG0000689:",12
"691","OG0000690:",10
"692","OG0000691:",9
"693","OG0000692:",10
"694","OG0000693:",10
"695","OG0000694:",12
"696","OG0000695:",12
"697","OG0000696:",12
"698","OG0000697:",7
"699","OG0000698:",9
"700","OG0000699:",10
"701","OG0000700:",12
"702","OG0000701:",12
"703","OG0000702:",10
"704","OG0000703:",7
"705","OG0000704:",8
"706","OG0000705:",11
"707","OG0000706:",8
"708","OG0000707:",11
"709","OG0000708:",12
"710","OG0000709:",12
"711","OG0000710:",10
"712","OG0000711:",6
"713","OG0000712:",11
"714","OG0000713:",11
"715","OG0000714:",9
"716","OG0000715:",9
"717","OG0000716:",12
"718","OG0000717:",12
"719","OG0000718:",10
"720","OG0000719:",11
"721","OG0000720:",9
"722","OG0000721:",10
"723","OG0000722:",10
"724","OG0000723:",9
"725","OG0000724:",9
"726","OG0000725:",6
"727","OG0000726:",9
"728","OG0000727:",12
"729","OG0000728:",5
"730","OG0000729:",6
"731","OG0000730:",12
"732","OG0000731:",10
"733","OG0000732:",9
"734","OG0000733:",9
"735","OG0000734:",5
"736","OG0000735:",3
"737","OG0000736:",10
"738","OG0000737:",8
"739","OG0000738:",8
"740","OG0000739:",10
"741","OG0000740:",12
"742","OG0000741:",9
"743","OG0000742:",10
"744","OG0000743:",9
"745","OG0000744:",9
"746","OG0000745:",9
"747","OG0000746:",9
"748","OG0000747:",8
"749","OG0000748:",10
"750","OG0000749:",9
"751","OG0000750:",8
"752","OG0000751:",9
"753","OG0000752:",7
"754","OG0000753:",9
"755","OG0000754:",8
"756","OG0000755:",8
"757","OG0000756:",10
"758","OG0000757:",9
"759","OG0000758:",9
"760","OG0000759:",8
"761","OG0000760:",10
"762","OG0000761:",8
"763","OG0000762:",10
"764","OG0000763:",9
"765","OG0000764:",10
"766","OG0000765:",9
"767","OG0000766:",12
"768","OG0000767:",9
"769","OG0000768:",9
"770","OG0000769:",9
"771","OG0000770:",8
"772","OG0000771:",9
"773","OG0000772:",10
"774","OG0000773:",6
"775","OG0000774:",11
"776","OG0000775:",10
"777","OG0000776:",10
"778","OG0000777:",9
"779","OG0000778:",8
"780","OG0000779:",6
"781","OG0000780:",9
"782","OG0000781:",9
"783","OG0000782:",7
"784","OG0000783:",9
"785","OG0000784:",9
"786","OG0000785:",4
"787","OG0000786:",9
"788","OG0000787:",9
"789","OG0000788:",10
"790","OG0000789:",12
"791","OG0000790:",10
"792","OG0000791:",10
"793","OG0000792:",7
"794","OG0000793:",9
"795","OG0000794:",9
"796","OG0000795:",5
"797","OG0000796:",11
"798","OG0000797:",6
"799","OG0000798:",6
"800","OG0000799:",9
"801","OG0000800:",8
"802","OG0000801:",6
"803","OG0000802:",11
"804","OG0000803:",9
"805","OG0000804:",7
"806","OG0000805:",10
"807","OG0000806:",7
"808","OG0000807:",9
"809","OG0000808:",8
"810","OG0000809:",8
"811","OG0000810:",8
"812","OG0000811:",7
"813","OG0000812:",5
"814","OG0000813:",8
"815","OG0000814:",9
"816","OG0000815:",6
"817","OG0000816:",7
"818","OG0000817:",8
"819","OG0000818:",8
"820","OG0000819:",8
"821","OG0000820:",8
"822","OG0000821:",7
"823","OG0000822:",6
"824","OG0000823:",10
"825","OG0000824:",6
"826","OG0000825:",6
"827","OG0000826:",3
"828","OG0000827:",9
"829","OG0000828:",12
"830","OG0000829:",9
"831","OG0000830:",10
"832","OG0000831:",9
"833","OG0000832:",8
"834","OG0000833:",7
"835","OG0000834:",7
"836","OG0000835:",8
"837","OG0000836:",6
"838","OG0000837:",7
"839","OG0000838:",11
"840","OG0000839:",8
"841","OG0000840:",9
"842","OG0000841:",8
"843","OG0000842:",10
"844","OG0000843:",8
"845","OG0000844:",8
"846","OG0000845:",9
"847","OG0000846:",8
"848","OG0000847:",8
"849","OG0000848:",9
"850","OG0000849:",8
"851","OG0000850:",8
"852","OG0000851:",7
"853","OG0000852:",6
"854","OG0000853:",5
"855","OG0000854:",6
"856","OG0000855:",11
"857","OG0000856:",8
"858","OG0000857:",9
"859","OG0000858:",8
"860","OG0000859:",6
"861","OG0000860:",6
"862","OG0000861:",10
"863","OG0000862:",8
"864","OG0000863:",11
"865","OG0000864:",10
"866","OG0000865:",4
"867","OG0000866:",8
"868","OG0000867:",8
"869","OG0000868:",9
"870","OG0000869:",10
"871","OG0000870:",10
"872","OG0000871:",9
"873","OG0000872:",10
"874","OG0000873:",5
"875","OG0000874:",6
"876","OG0000875:",10
"877","OG0000876:",7
"878","OG0000877:",9
"879","OG0000878:",6
"880","OG0000879:",6
"881","OG0000880:",5
"882","OG0000881:",8
"883","OG0000882:",7
"884","OG0000883:",11
"885","OG0000884:",6
"886","OG0000885:",7
"887","OG0000886:",7
"888","OG0000887:",9
"889","OG0000888:",5
"890","OG0000889:",9
"891","OG0000890:",6
"892","OG0000891:",7
"893","OG0000892:",7
"894","OG0000893:",7
"895","OG0000894:",8
"896","OG0000895:",8
"897","OG0000896:",7
"898","OG0000897:",4
"899","OG0000898:",7
"900","OG0000899:",11
"901","OG0000900:",6
"902","OG0000901:",7
"903","OG0000902:",8
"904","OG0000903:",7
"905","OG0000904:",7
"906","OG0000905:",7
"907","OG0000906:",7
"908","OG0000907:",8
"909","OG0000908:",7
"910","OG0000909:",4
"911","OG0000910:",8
"912","OG0000911:",6
"913","OG0000912:",7
"914","OG0000913:",8
"915","OG0000914:",9
"916","OG0000915:",7
"917","OG0000916:",6
"918","OG0000917:",9
"919","OG0000918:",8
"920","OG0000919:",7
"921","OG0000920:",6
"922","OG0000921:",9
"923","OG0000922:",9
"924","OG0000923:",9
"925","OG0000924:",9
"926","OG0000925:",11
"927","OG0000926:",8
"928","OG0000927:",8
"929","OG0000928:",6
"930","OG0000929:",8
"931","OG0000930:",9
"932","OG0000931:",11
"933","OG0000932:",8
"934","OG0000933:",11
"935","OG0000934:",6
"936","OG0000935:",9
"937","OG0000936:",9
"938","OG0000937:",7
"939","OG0000938:",10
"940","OG0000939:",9
"941","OG0000940:",5
"942","OG0000941:",6
"943","OG0000942:",11
"944","OG0000943:",10
"945","OG0000944:",6
"946","OG0000945:",8
"947","OG0000946:",6
"948","OG0000947:",6
"949","OG0000948:",7
"950","OG0000949:",8
"951","OG0000950:",11
"952","OG0000951:",9
"953","OG0000952:",6
"954","OG0000953:",9
"955","OG0000954:",8
"956","OG0000955:",7
"957","OG0000956:",6
"958","OG0000957:",4
"959","OG0000958:",6
"960","OG0000959:",8
"961","OG0000960:",8
"962","OG0000961:",9
"963","OG0000962:",8
"964","OG0000963:",9
"965","OG0000964:",11
"966","OG0000965:",6
"967","OG0000966:",8
"968","OG0000967:",11
"969","OG0000968:",6
"970","OG0000969:",9
"971","OG0000970:",8
"972","OG0000971:",8
"973","OG0000972:",8
"974","OG0000973:",5
"975","OG0000974:",7
"976","OG0000975:",7
"977","OG0000976:",6
"978","OG0000977:",6
"979","OG0000978:",8
"980","OG0000979:",11
"981","OG0000980:",8
"982","OG0000981:",11
"983","OG0000982:",8
"984","OG0000983:",8
"985","OG0000984:",6
"986","OG0000985:",7
"987","OG0000986:",5
"988","OG0000987:",8
"989","OG0000988:",6
"990","OG0000989:",8
"991","OG0000990:",5
"992","OG0000991:",6
"993","OG0000992:",3
"994","OG0000993:",8
"995","OG0000994:",6
"996","OG0000995:",9
"997","OG0000996:",6
"998","OG0000997:",7
"999","OG0000998:",7
"1000","OG0000999:",5
"1001","OG0001000:",6
"1002","OG0001001:",7
"1003","OG0001002:",9
"1004","OG0001003:",9
"1005","OG0001004:",8
"1006","OG0001005:",8
"1007","OG0001006:",7
"1008","OG0001007:",6
"1009","OG0001008:",6
"1010","OG0001009:",6
"1011","OG0001010:",7
"1012","OG0001011:",8
"1013","OG0001012:",6
"1014","OG0001013:",7
"1015","OG0001014:",6
"1016","OG0001015:",6
"1017","OG0001016:",8
"1018","OG0001017:",7
"1019","OG0001018:",8
"1020","OG0001019:",7
"1021","OG0001020:",8
"1022","OG0001021:",7
"1023","OG0001022:",9
"1024","OG0001023:",6
"1025","OG0001024:",7
"1026","OG0001025:",6
"1027","OG0001026:",10
"1028","OG0001027:",7
"1029","OG0001028:",11
"1030","OG0001029:",6
"1031","OG0001030:",9
"1032","OG0001031:",7
"1033","OG0001032:",7
"1034","OG0001033:",8
"1035","OG0001034:",6
"1036","OG0001035:",10
"1037","OG0001036:",6
"1038","OG0001037:",8
"1039","OG0001038:",6
"1040","OG0001039:",7
"1041","OG0001040:",6
"1042","OG0001041:",6
"1043","OG0001042:",8
"1044","OG0001043:",7
"1045","OG0001044:",7
"1046","OG0001045:",5
"1047","OG0001046:",6
"1048","OG0001047:",7
"1049","OG0001048:",7
"1050","OG0001049:",8
"1051","OG0001050:",8
"1052","OG0001051:",6
"1053","OG0001052:",8
"1054","OG0001053:",7
"1055","OG0001054:",10
"1056","OG0001055:",7
"1057","OG0001056:",8
"1058","OG0001057:",6
"1059","OG0001058:",8
"1060","OG0001059:",5
"1061","OG0001060:",7
"1062","OG0001061:",7
"1063","OG0001062:",7
"1064","OG0001063:",8
"1065","OG0001064:",8
"1066","OG0001065:",6
"1067","OG0001066:",6
"1068","OG0001067:",6
"1069","OG0001068:",8
"1070","OG0001069:",7
"1071","OG0001070:",8
"1072","OG0001071:",8
"1073","OG0001072:",8
"1074","OG0001073:",6
"1075","OG0001074:",11
"1076","OG0001075:",8
"1077","OG0001076:",7
"1078","OG0001077:",7
"1079","OG0001078:",9
"1080","OG0001079:",8
"1081","OG0001080:",6
"1082","OG0001081:",7
"1083","OG0001082:",7
"1084","OG0001083:",7
"1085","OG0001084:",9
"1086","OG0001085:",8
"1087","OG0001086:",8
"1088","OG0001087:",7
"1089","OG0001088:",9
"1090","OG0001089:",6
"1091","OG0001090:",7
"1092","OG0001091:",9
"1093","OG0001092:",10
"1094","OG0001093:",7
"1095","OG0001094:",8
"1096","OG0001095:",9
"1097","OG0001096:",7
"1098","OG0001097:",8
"1099","OG0001098:",8
"1100","OG0001099:",7
"1101","OG0001100:",8
"1102","OG0001101:",6
"1103","OG0001102:",7
"1104","OG0001103:",10
"1105","OG0001104:",7
"1106","OG0001105:",7
"1107","OG0001106:",9
"1108","OG0001107:",8
"1109","OG0001108:",7
"1110","OG0001109:",7
"1111","OG0001110:",5
"1112","OG0001111:",8
"1113","OG0001112:",10
"1114","OG0001113:",7
"1115","OG0001114:",7
"1116","OG0001115:",10
"1117","OG0001116:",5
"1118","OG0001117:",9
"1119","OG0001118:",2
"1120","OG0001119:",10
"1121","OG0001120:",6
"1122","OG0001121:",5
"1123","OG0001122:",7
"1124","OG0001123:",6
"1125","OG0001124:",7
"1126","OG0001125:",6
"1127","OG0001126:",3
"1128","OG0001127:",3
"1129","OG0001128:",6
"1130","OG0001129:",8
"1131","OG0001130:",8
"1132","OG0001131:",7
"1133","OG0001132:",10
"1134","OG0001133:",7
"1135","OG0001134:",6
"1136","OG0001135:",7
"1137","OG0001136:",7
"1138","OG0001137:",6
"1139","OG0001138:",6
"1140","OG0001139:",6
"1141","OG0001140:",6
"1142","OG0001141:",6
"1143","OG0001142:",6
"1144","OG0001143:",6
"1145","OG0001144:",6
"1146","OG0001145:",7
"1147","OG0001146:",6
"1148","OG0001147:",7
"1149","OG0001148:",8
"1150","OG0001149:",6
