. Sequence file : [all_organisms_full.phylip]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

  #67	3   	-3224699.53052	Yes        	4        	4.000    	0.000    	 0.37593   0.13607   0.17340   0.31460	-0.87321   0.17802   0.32417   0.37102  
      	     	          	           	          	           	             	                                      	 0.49183  -1.53004   0.12379   0.91442  
      	     	          	           	          	           	             	                                      	 0.70277   0.09714  -0.97563   0.17572  
      	     	          	           	          	           	             	                                      	 0.44334   0.39549   0.09686  -0.93569  

  #68	3   	-3226079.57414	Yes        	4        	4.000    	0.000    	 0.37540   0.13648   0.17312   0.31499	-0.87455   0.17783   0.32425   0.37247  
      	     	          	           	          	           	             	                                      	 0.48914  -1.52769   0.12377   0.91478  
      	     	          	           	          	           	             	                                      	 0.70312   0.09758  -0.97367   0.17297  
      	     	          	           	          	           	             	                                      	 0.44391   0.39636   0.09506  -0.93534  

  #69	3   	-3228232.63868	Yes        	4        	4.000    	0.000    	 0.37542   0.13651   0.17344   0.31463	-0.87487   0.18001   0.32446   0.37040  
      	     	          	           	          	           	             	                                      	 0.49503  -1.53151   0.12186   0.91462  
      	     	          	           	          	           	             	                                      	 0.70230   0.09592  -0.97157   0.17335  
      	     	          	           	          	           	             	                                      	 0.44196   0.39684   0.09556  -0.93436  

  #70	3   	-3227342.44711	Yes        	4        	4.000    	0.000    	 0.37576   0.13629   0.17343   0.31453	-0.87587   0.17914   0.32259   0.37415  
      	     	          	           	          	           	             	                                      	 0.49390  -1.52394   0.12051   0.90954  
      	     	          	           	          	           	             	                                      	 0.69893   0.09470  -0.96951   0.17589  
      	     	          	           	          	           	             	                                      	 0.44698   0.39411   0.09698  -0.93808  

  #71	3   	-3227892.54680	Yes        	4        	4.000    	0.000    	 0.37615   0.13603   0.17338   0.31445	-0.87362   0.17871   0.32378   0.37112  
      	     	          	           	          	           	             	                                      	 0.49417  -1.53042   0.12123   0.91501  
      	     	          	           	          	           	             	                                      	 0.70247   0.09512  -0.97311   0.17552  
      	     	          	           	          	           	             	                                      	 0.44394   0.39583   0.09678  -0.93655  

  #72	3   	-3227196.66603	Yes        	4        	4.000    	0.000    	 0.37517   0.13648   0.17353   0.31482	-0.87394   0.18142   0.32306   0.36946  
      	     	          	           	          	           	             	                                      	 0.49871  -1.53972   0.12256   0.91845  
      	     	          	           	          	           	             	                                      	 0.69847   0.09640  -0.96802   0.17316  
      	     	          	           	          	           	             	                                      	 0.44027   0.39816   0.09544  -0.93387  

  #73	3   	-3225759.44828	Yes        	4        	4.000    	0.000    	 0.37587   0.13643   0.17316   0.31454	-0.87375   0.17868   0.32301   0.37206  
      	     	          	           	          	           	             	                                      	 0.49227  -1.52597   0.12228   0.91141  
      	     	          	           	          	           	             	                                      	 0.70115   0.09635  -0.97394   0.17644  
      	     	          	           	          	           	             	                                      	 0.44460   0.39533   0.09713  -0.93707  

  #74	3   	-3225981.92885	Yes        	4        	4.000    	0.000    	 0.37539   0.13616   0.17353   0.31493	-0.87450   0.17808   0.32542   0.37100  
      	     	          	           	          	           	             	                                      	 0.49098  -1.53117   0.12421   0.91598  
      	     	          	           	          	           	             	                                      	 0.70397   0.09746  -0.97485   0.17342  
      	     	          	           	          	           	             	                                      	 0.44222   0.39602   0.09555  -0.93380  

  #75	3   	-3225468.18830	Yes        	4        	4.000    	0.000    	 0.37650   0.13588   0.17310   0.31451	-0.87393   0.17772   0.32273   0.37348  
      	     	          	           	          	           	             	                                      	 0.49243  -1.52982   0.12302   0.91438  
      	     	          	           	          	           	             	                                      	 0.70194   0.09657  -0.97181   0.17331  
      	     	          	           	          	           	             	                                      	 0.44709   0.39505   0.09538  -0.93753  

  #76	3   	-3226933.54450	Yes        	4        	4.000    	0.000    	 0.37637   0.13644   0.17318   0.31400	-0.87308   0.17941   0.32314   0.37052  
      	     	          	           	          	           	             	                                      	 0.49491  -1.53249   0.12579   0.91180  
      	     	          	           	          	           	             	                                      	 0.70229   0.09910  -0.97362   0.17224  
      	     	          	           	          	           	             	                                      	 0.44412   0.39619   0.09499  -0.93530  

  #77	3   	-3226018.53176	Yes        	4        	4.000    	0.000    	 0.37507   0.13601   0.17374   0.31519	-0.87472   0.17878   0.32381   0.37213  
      	     	          	           	          	           	             	                                      	 0.49303  -1.53395   0.12299   0.91794  
      	     	          	           	          	           	             	                                      	 0.69906   0.09628  -0.97001   0.17468  
      	     	          	           	          	           	             	                                      	 0.44282   0.39610   0.09629  -0.93520  

  #78	3   	-3228060.83738	Yes        	4        	4.000    	0.000    	 0.37535   0.13647   0.17342   0.31476	-0.87742   0.17859   0.32492   0.37392  
      	     	          	           	          	           	             	                                      	 0.49117  -1.51930   0.12099   0.90714  
      	     	          	           	          	           	             	                                      	 0.70324   0.09521  -0.97347   0.17501  
      	     	          	           	          	           	             	                                      	 0.44589   0.39332   0.09642  -0.93563  

  #79	3   	-3230130.38316	Yes        	4        	4.000    	0.000    	 0.37526   0.13666   0.17331   0.31476	-0.87568   0.17781   0.32448   0.37339  
      	     	          	           	          	           	             	                                      	 0.48824  -1.52139   0.12260   0.91055  
      	     	          	           	          	           	             	                                      	 0.70257   0.09668  -0.97348   0.17424  
      	     	          	           	          	           	             	                                      	 0.44516   0.39535   0.09594  -0.93644  

  #80	3   	-3224390.74536	Yes        	4        	4.000    	0.000    	 0.37510   0.13624   0.17344   0.31522	-0.87569   0.17751   0.32532   0.37286  
      	     	          	           	          	           	             	                                      	 0.48872  -1.52679   0.12106   0.91700  
      	     	          	           	          	           	             	                                      	 0.70360   0.09510  -0.97223   0.17353  
      	     	          	           	          	           	             	                                      	 0.44370   0.39634   0.09548  -0.93552  

  #81	3   	-3227832.85687	Yes        	4        	4.000    	0.000    	 0.37582   0.13614   0.17277   0.31528	-0.87698   0.17839   0.32542   0.37317  
      	     	          	           	          	           	             	                                      	 0.49246  -1.52163   0.12178   0.90739  
      	     	          	           	          	           	             	                                      	 0.70788   0.09596  -0.97926   0.17542  
      	     	          	           	          	           	             	                                      	 0.44482   0.39181   0.09612  -0.93276  

  #82	3   	-3227397.80783	Yes        	4        	4.000    	0.000    	 0.37541   0.13613   0.17354   0.31492	-0.87298   0.17847   0.32537   0.36914  
      	     	          	           	          	           	             	                                      	 0.49217  -1.53577   0.12425   0.91935  
      	     	          	           	          	           	             	                                      	 0.70385   0.09746  -0.97542   0.17411  
      	     	          	           	          	           	             	                                      	 0.44003   0.39740   0.09595  -0.93338  

  #83	3   	-3227558.83203	Yes        	4        	4.000    	0.000    	 0.37520   0.13624   0.17370   0.31485	-0.87669   0.17993   0.32592   0.37085  
      	     	          	           	          	           	             	                                      	 0.49551  -1.52889   0.12346   0.90992  
      	     	          	           	          	           	             	                                      	 0.70399   0.09683  -0.97511   0.17428  
      	     	          	           	          	           	             	                                      	 0.44194   0.39373   0.09615  -0.93182  

  #84	3   	-3227003.45233	Yes        	4        	4.000    	0.000    	 0.37540   0.13566   0.17340   0.31553	-0.87389   0.17885   0.32477   0.37026  
      	     	          	           	          	           	             	                                      	 0.49493  -1.54119   0.12472   0.92154  
      	     	          	           	          	           	             	                                      	 0.70311   0.09758  -0.97371   0.17302  
      	     	          	           	          	           	             	                                      	 0.44052   0.39621   0.09508  -0.93181  

  #85	3   	-3227651.21805	Yes        	4        	4.000    	0.000    	 0.37484   0.13646   0.17333   0.31536	-0.87615   0.17842   0.32452   0.37321  
      	     	          	           	          	           	             	                                      	 0.49012  -1.52544   0.11994   0.91537  
      	     	          	           	          	           	             	                                      	 0.70179   0.09442  -0.97104   0.17483  
      	     	          	           	          	           	             	                                      	 0.44360   0.39608   0.09609  -0.93577  

  #86	3   	-3228212.02602	Yes        	4        	4.000    	0.000    	 0.37556   0.13628   0.17351   0.31465	-0.87436   0.17936   0.32411   0.37089  
      	     	          	           	          	           	             	                                      	 0.49426  -1.53353   0.12611   0.91316  
      	     	          	           	          	           	             	                                      	 0.70153   0.09905  -0.97345   0.17286  
      	     	          	           	          	           	             	                                      	 0.44268   0.39551   0.09532  -0.93352  

  #87	3   	-3228980.68425	Yes        	4        	4.000    	0.000    	 0.37554   0.13642   0.17315   0.31489	-0.87445   0.17804   0.32360   0.37281  
      	     	          	           	          	           	             	                                      	 0.49011  -1.52764   0.12517   0.91235  
      	     	          	           	          	           	             	                                      	 0.70186   0.09862  -0.97414   0.17366  
      	     	          	           	          	           	             	                                      	 0.44462   0.39526   0.09549  -0.93537  

  #88	3   	-3227665.88534	Yes        	4        	4.000    	0.000    	 0.37583   0.13626   0.17292   0.31499	-0.87149   0.17858   0.32245   0.37046  
      	     	          	           	          	           	             	                                      	 0.49255  -1.53283   0.12224   0.91804  
      	     	          	           	          	           	             	                                      	 0.70083   0.09633  -0.97483   0.17766  
      	     	          	           	          	           	             	                                      	 0.44201   0.39712   0.09753  -0.93666  

  #89	3   	-3225925.19203	Yes        	4        	4.000    	0.000    	 0.37608   0.13605   0.17291   0.31496	-0.87606   0.17791   0.32457   0.37358  
      	     	          	           	          	           	             	                                      	 0.49180  -1.52663   0.12219   0.91264  
      	     	          	           	          	           	             	                                      	 0.70594   0.09614  -0.97409   0.17201  
      	     	          	           	          	           	             	                                      	 0.44607   0.39422   0.09443  -0.93473  

  #90	3   	-3227994.01543	Yes        	4        	4.000    	0.000    	 0.37627   0.13608   0.17272   0.31494	-0.87466   0.17903   0.32278   0.37285  
      	     	          	           	          	           	             	                                      	 0.49503  -1.52712   0.12313   0.90896  
      	     	          	           	          	           	             	                                      	 0.70320   0.09701  -0.97649   0.17628  
      	     	          	           	          	           	             	                                      	 0.44546   0.39275   0.09667  -0.93488  

  #91	3   	-3228933.07799	Yes        	4        	4.000    	0.000    	 0.37513   0.13604   0.17348   0.31535	-0.87490   0.17857   0.32541   0.37092  
      	     	          	           	          	           	             	                                      	 0.49241  -1.53332   0.12447   0.91645  
      	     	          	           	          	           	             	                                      	 0.70364   0.09760  -0.97532   0.17408  
      	     	          	           	          	           	             	                                      	 0.44123   0.39534   0.09577  -0.93233  

  #92	3   	-3226123.89154	Yes        	4        	4.000    	0.000    	 0.37516   0.13671   0.17301   0.31512	-0.87495   0.17969   0.32435   0.37092  
      	     	          	           	          	           	             	                                      	 0.49312  -1.52860   0.12399   0.91149  
      	     	          	           	          	           	             	                                      	 0.70336   0.09798  -0.97584   0.17450  
      	     	          	           	          	           	             	                                      	 0.44159   0.39543   0.09580  -0.93282  

  #93	3   	-3228029.27737	Yes        	4        	4.000    	0.000    	 0.37559   0.13635   0.17289   0.31517	-0.87585   0.17945   0.32418   0.37223  
      	     	          	           	          	           	             	                                      	 0.49430  -1.52467   0.12090   0.90946  
      	     	          	           	          	           	             	                                      	 0.70424   0.09535  -0.97628   0.17669  
      	     	          	           	          	           	             	                                      	 0.44359   0.39346   0.09693  -0.93398  

  #94	3   	-3227583.74803	Yes        	4        	4.000    	0.000    	 0.37576   0.13655   0.17291   0.31478	-0.87472   0.17860   0.32463   0.37150  
      	     	          	           	          	           	             	                                      	 0.49145  -1.52595   0.12316   0.91134  
      	     	          	           	          	           	             	                                      	 0.70546   0.09727  -0.97653   0.17381  
      	     	          	           	          	           	             	                                      	 0.44346   0.39534   0.09547  -0.93428  

  #95	3   	-3228549.21142	Yes        	4        	4.000    	0.000    	 0.37583   0.13615   0.17313   0.31490	-0.87276   0.17801   0.32433   0.37042  
      	     	          	           	          	           	             	                                      	 0.49139  -1.53470   0.12375   0.91957  
      	     	          	           	          	           	             	                                      	 0.70405   0.09731  -0.97435   0.17299  
      	     	          	           	          	           	             	                                      	 0.44209   0.39758   0.09511  -0.93478  

  #96	3   	-3227753.41902	Yes        	4        	4.000    	0.000    	 0.37517   0.13648   0.17284   0.31551	-0.87575   0.17802   0.32471   0.37301  
      	     	          	           	          	           	             	                                      	 0.48938  -1.52263   0.12211   0.91114  
      	     	          	           	          	           	             	                                      	 0.70482   0.09642  -0.97732   0.17607  
      	     	          	           	          	           	             	                                      	 0.44354   0.39411   0.09645  -0.93411  

  #97	3   	-3229250.71667	Yes        	4        	4.000    	0.000    	 0.37565   0.13651   0.17345   0.31439	-0.87406   0.17806   0.32402   0.37198  
      	     	          	           	          	           	             	                                      	 0.49000  -1.52770   0.12593   0.91177  
      	     	          	           	          	           	             	                                      	 0.70176   0.09911  -0.97385   0.17298  
      	     	          	           	          	           	             	                                      	 0.44446   0.39588   0.09543  -0.93578  

  #98	3   	-3226862.45870	Yes        	4        	4.000    	0.000    	 0.37524   0.13610   0.17364   0.31502	-0.87545   0.17649   0.32484   0.37413  
      	     	          	           	          	           	             	                                      	 0.48659  -1.52571   0.12592   0.91320  
      	     	          	           	          	           	             	                                      	 0.70199   0.09870  -0.97384   0.17314  
      	     	          	           	          	           	             	                                      	 0.44566   0.39454   0.09544  -0.93565  

  #99	3   	-3226285.06589	Yes        	4        	4.000    	0.000    	 0.37564   0.13648   0.17343   0.31444	-0.87610   0.17879   0.32459   0.37272  
      	     	          	           	          	           	             	                                      	 0.49207  -1.52538   0.12360   0.90972  
      	     	          	           	          	           	             	                                      	 0.70305   0.09727  -0.97255   0.17223  
      	     	          	           	          	           	             	                                      	 0.44526   0.39487   0.09499  -0.93512  

  #100	3   	-3226803.60395	Yes        	4        	4.000    	0.000    	 0.37510   0.13658   0.17292   0.31540	-0.87713   0.17871   0.32320   0.37521  
      	     	          	           	          	           	             	                                      	 0.49083  -1.52344   0.12427   0.90834  
      	     	          	           	          	           	             	                                      	 0.70109   0.09815  -0.97247   0.17323  
      	     	          	           	          	           	             	                                      	 0.44624   0.39334   0.09498  -0.93456  

