5_340	3_2392	23.30	339	227	11	21	348	11	327	3e-16	77.0
5_340	3_1456	23.77	324	193	12	37	341	21	309	6e-11	60.1
5_340	3_427	25.79	349	198	18	26	348	622	935	5e-05	42.0
5_340	3_721	29.70	101	66	1	243	338	444	544	1e-04	40.4
5_340	3_1789	26.03	73	53	1	275	346	509	581	4e-04	38.9
5_342	3_678	26.74	359	203	10	2	358	15	315	1e-30	 116
5_355	3_1238	67.02	476	141	5	14	483	1	466	0.0	 634
5_355	3_1240	25.96	470	298	13	6	463	18	449	3e-27	 110
5_355	3_1256	25.55	227	148	6	144	367	168	376	1e-06	47.0
5_356	3_1239	33.88	307	174	6	1	298	1	287	2e-49	 165
5_357	3_1240	58.24	510	202	4	1	510	1	499	0.0	 593
5_357	3_1238	25.46	377	259	7	63	431	47	409	7e-22	94.7
5_358	3_1241	26.55	177	119	7	13	184	2	172	1e-10	54.3
5_359	3_940	31.58	57	35	1	13	69	5	57	8e-06	36.2
5_360	3_939	40.45	178	102	2	2	177	7	182	4e-49	 157
5_363	3_501	52.91	516	233	5	1	516	1	506	0.0	 549
5_363	3_715	33.65	312	197	5	206	514	1	305	4e-54	 184
5_363	3_171	23.67	300	187	12	213	487	3	285	4e-09	54.3
5_363	3_1892	25.88	313	185	13	213	487	11	314	3e-08	52.4
5_363	3_508	22.22	306	192	13	212	487	4	293	2e-06	46.6
5_364	3_500	58.33	192	75	3	1	190	1	189	3e-80	 237
5_364	3_1360	39.39	66	38	1	17	82	16	79	7e-10	51.6
5_364	3_2087	27.97	143	90	6	4	141	14	148	4e-04	35.8
5_365	3_1353	26.32	247	161	6	15	250	7	243	4e-24	96.7
5_365	3_320	20.62	291	227	2	9	298	1	288	2e-21	88.6
5_365	3_914	22.27	247	189	3	9	253	1	246	3e-20	85.1
5_365	3_805	22.66	256	180	7	9	259	1	243	1e-15	72.0
5_365	3_460	24.73	186	114	4	9	180	1	174	7e-13	64.3
5_365	3_2373	22.58	248	180	5	9	248	1	244	3e-12	62.4
5_365	3_485	24.66	146	110	0	9	154	1	146	3e-11	59.7
5_365	3_136	22.04	186	144	1	9	194	1	185	7e-11	58.5
5_365	3_1019	21.55	232	165	6	24	252	14	231	3e-10	56.6
5_365	3_2403	23.08	78	60	0	9	86	1	78	4e-06	43.5
5_366	3_334	32.27	502	315	12	527	1010	4	498	3e-64	 225
5_366	3_1317	30.13	458	275	12	575	1008	6	442	2e-44	 166
5_366	3_1310	26.03	461	309	11	568	1008	21	469	3e-38	 148
5_366	3_570	28.29	456	278	12	575	1004	24	456	5e-38	 147
5_366	3_282	27.42	423	281	8	575	982	21	432	3e-37	 144
5_366	3_1049	26.38	436	289	10	572	991	22	441	3e-35	 138
5_366	3_1005	26.44	450	303	9	575	1008	23	460	1e-34	 136
5_366	3_968	27.70	444	272	16	591	1004	53	477	1e-34	 136
5_366	3_978	27.35	446	300	9	575	1008	24	457	2e-32	 129
5_366	3_1257	25.94	451	300	11	575	1008	24	457	4e-31	 125
5_366	3_1414	24.92	333	227	9	680	1008	104	417	6e-22	96.7
5_366	3_2139	26.57	350	207	14	173	519	27	329	5e-15	73.9
5_366	3_2182	27.75	209	116	9	279	486	121	295	2e-09	56.6
5_367	3_2003	35.46	361	216	9	2	356	7	356	8e-63	 204
5_369	3_2004	34.97	366	230	4	8	370	3	363	4e-69	 222
5_369	3_2092	33.78	376	237	8	7	378	1	368	3e-59	 196
5_369	3_1026	26.65	334	211	12	7	331	1	309	1e-27	 108
5_369	3_1096	25.14	346	232	12	9	332	31	371	4e-20	87.4
5_370	3_2004	30.43	391	237	10	12	384	3	376	3e-51	 176
5_370	3_2092	28.41	359	209	12	12	347	2	335	1e-28	 112
5_370	3_1026	26.69	341	204	13	12	336	2	312	1e-24	99.8
5_370	3_1096	24.93	361	212	15	13	334	31	371	3e-13	67.4
5_372	3_2105	38.97	426	233	9	9	416	1	417	4e-95	 292
5_373	3_1796	42.72	213	120	1	11	221	1	213	1e-56	 179
5_376	3_69	26.90	513	343	10	13	500	14	519	1e-41	 162
5_376	3_69	23.12	320	219	7	723	1028	726	1032	1e-17	84.7
5_376	3_69	23.43	239	171	7	259	494	796	1025	3e-06	47.4
5_378	3_2069	39.18	416	247	4	22	435	7	418	3e-102	 313
5_378	3_353	37.97	403	245	3	19	419	3	402	3e-97	 300
5_378	3_119	35.57	461	284	4	18	468	4	461	3e-93	 290
5_378	3_533	39.70	403	237	4	22	422	6	404	2e-92	 288
5_378	3_2374	35.57	461	279	5	22	471	6	459	2e-82	 262
5_378	3_903	33.67	395	250	6	21	409	6	394	8e-70	 228
5_378	3_2056	32.33	467	290	8	13	456	3	466	1e-64	 216
5_378	3_1686	33.42	398	249	7	18	404	3	395	2e-60	 204
5_378	3_1303	24.54	383	236	15	18	368	3	364	9e-12	63.2
5_378	3_562	20.99	424	296	13	17	418	19	425	4e-08	51.6
5_378	3_879	24.33	411	240	17	12	384	3	380	2e-07	48.9
5_378	3_229	22.73	330	225	10	22	344	8	314	9e-05	40.8
5_378	3_1316	21.99	341	224	10	17	336	3	322	6e-04	38.1
5_379	3_1629	36.19	210	129	3	8	217	4	208	1e-32	 117
5_380	3_1628	49.26	270	134	1	2	268	23	292	1e-101	 298
5_380	3_2195	36.33	245	145	4	22	264	2	237	8e-45	 150
5_380	3_759	33.90	236	143	7	31	263	11	236	9e-35	 126
5_380	3_1088	36.05	233	133	7	36	263	20	241	2e-34	 125
5_380	3_610	31.02	245	150	7	22	263	2	230	5e-34	 122
5_380	3_1158	32.93	249	155	6	22	259	6	253	1e-33	 123
5_380	3_224	32.93	246	150	7	22	263	2	236	1e-32	 121
5_380	3_1159	31.03	261	159	8	18	265	5	257	5e-32	 118
5_380	3_397	31.02	245	157	6	22	263	2	237	2e-31	 115
5_380	3_1889	31.35	252	152	9	15	263	2	235	1e-30	 115
5_380	3_829	31.47	232	138	6	11	235	322	539	1e-27	 108
5_380	3_30	31.70	224	142	5	34	253	20	236	2e-25	99.8
5_380	3_986	28.02	257	165	7	22	263	5	256	2e-25	 102
5_380	3_986	29.83	238	148	7	36	264	296	523	4e-23	95.1
5_380	3_2296	30.88	217	131	7	51	263	35	236	6e-25	98.6
5_380	3_1944	31.39	223	129	8	21	234	5	212	8e-25	97.4
5_380	3_31	29.58	240	150	8	18	251	4	230	5e-24	95.1
5_380	3_232	32.06	209	126	7	22	228	2	196	7e-24	94.0
5_380	3_1910	31.39	223	123	9	27	242	9	208	2e-22	92.4
5_380	3_1910	23.50	183	118	6	51	228	285	450	1e-07	48.5
5_380	3_826	28.95	228	147	8	31	253	13	230	3e-22	90.1
5_380	3_2243	32.52	163	101	4	106	263	1	159	2e-21	86.3
5_380	3_381	27.71	231	149	7	22	250	2	216	9e-21	85.1
5_380	3_343	26.97	241	156	8	22	251	4	235	9e-20	82.4
5_380	3_1363	30.20	245	145	8	13	246	329	558	2e-19	84.0
5_380	3_1426	24.12	228	139	6	22	243	1	200	8e-19	80.1
5_380	3_85	29.77	215	126	8	26	234	3	198	9e-19	79.0
5_380	3_299	28.63	227	134	7	22	242	261	465	1e-18	82.0
5_380	3_299	26.85	216	145	8	22	232	2	209	1e-13	66.2
5_380	3_1115	26.75	228	145	6	22	246	5	213	3e-18	78.6
5_380	3_791	28.95	228	133	7	22	243	331	535	1e-17	78.6
5_380	3_745	26.67	225	152	5	22	243	2	216	3e-16	72.8
5_380	3_792	26.81	235	141	7	18	245	319	529	7e-16	73.2
5_380	3_1660	26.12	245	138	8	19	244	252	472	1e-15	72.4
5_380	3_1660	22.48	218	148	6	31	240	11	215	8e-14	67.0
5_380	3_839	27.63	228	130	8	22	236	2	207	1e-14	67.8
5_380	3_1028	25.23	222	147	11	33	249	17	224	1e-14	67.4
5_380	3_2168	24.90	249	165	8	20	266	1	229	5e-14	65.9
5_380	3_366	23.90	251	158	7	22	264	2	227	8e-14	65.5
5_380	3_644	22.51	231	151	6	22	250	4	208	8e-14	65.1
5_380	3_143	25.33	225	150	8	20	242	1	209	2e-13	65.5
5_380	3_2381	24.12	228	130	8	37	250	18	216	5e-13	63.9
5_380	3_160	25.32	233	149	8	20	245	1	215	4e-12	60.5
5_380	3_2005	28.49	172	107	6	51	222	32	187	1e-11	60.8
5_380	3_1447	27.67	206	99	7	39	233	347	513	2e-11	60.5
5_380	3_1447	23.55	242	159	8	20	239	2	239	1e-05	42.4
5_380	3_1287	25.64	195	124	8	52	236	33	216	3e-11	58.5
5_380	3_1094	25.75	233	150	9	22	242	5	226	5e-11	57.8
5_380	3_367	24.52	208	130	8	49	243	33	226	5e-11	58.2
5_380	3_1623	20.94	234	166	5	22	241	2	230	6e-10	55.5
5_380	3_1623	29.49	78	53	1	156	233	432	507	1e-04	39.3
5_380	3_835	25.12	215	135	8	29	241	31	221	5e-09	52.4
5_380	3_761	21.76	239	160	6	21	241	3	232	3e-08	50.4
5_380	3_761	24.64	211	96	10	51	241	348	515	9e-07	45.8
5_380	3_720	37.14	70	40	2	158	223	821	890	1e-06	45.8
5_380	3_720	28.21	117	75	3	158	266	480	595	6e-05	40.4
5_380	3_2394	21.80	211	126	4	19	222	2	180	1e-05	41.6
5_380	3_1872	30.77	78	52	1	158	233	327	404	7e-05	40.0
5_381	3_1627	29.71	239	157	4	52	281	41	277	2e-20	85.5
5_381	3_1626	30.60	183	118	2	92	267	86	266	5e-19	81.6
5_381	3_1089	26.53	147	103	3	95	236	30	176	9e-04	36.2
5_382	3_1626	31.10	299	182	7	6	299	12	291	1e-36	 132
5_382	3_1627	27.59	174	105	3	71	243	76	229	4e-14	68.2
5_383	3_1540	40.54	37	22	0	103	139	2	38	2e-04	39.7
5_384	3_1283	34.98	243	148	4	2	242	58	292	9e-35	 126
5_385	3_207	24.38	283	196	6	24	299	14	285	3e-27	 105
5_385	3_1283	23.00	287	205	7	28	306	20	298	8e-13	64.3
5_388	3_386	31.60	326	162	10	7	302	2	296	3e-44	 156
5_388	3_789	27.70	361	195	14	1	353	1	303	5e-29	 111
5_388	3_385	28.35	194	130	6	11	198	3	193	1e-18	81.3
5_389	3_864	34.55	301	191	5	12	309	11	308	2e-52	 174
5_389	3_2281	31.66	319	202	8	15	321	13	327	8e-41	 144
5_389	3_1526	29.07	289	181	8	3	287	2	270	3e-29	 112
5_389	3_1622	24.20	314	179	10	3	311	2	261	2e-16	73.9
5_389	3_788	25.82	213	137	6	16	212	13	220	5e-15	70.9
5_389	3_659	25.72	311	174	12	16	286	7	300	6e-14	68.2
5_389	3_775	25.33	304	162	13	14	308	13	260	1e-13	66.6
5_389	3_563	23.13	294	172	8	34	317	24	273	8e-12	61.2
5_389	3_2154	23.62	326	184	13	3	317	2	273	1e-10	57.8
5_393	3_437	36.42	313	181	5	105	414	5	302	2e-53	 180
5_393	3_383	36.69	308	170	9	111	415	5	290	9e-46	 159
5_393	3_1690	25.16	314	213	9	107	411	22	322	5e-13	66.2
5_393	3_1460	27.10	107	75	1	108	214	18	121	3e-04	38.9
5_394	3_1831	33.91	233	124	9	24	239	2	221	5e-29	 107
5_395	3_1801	23.49	430	284	11	33	420	4	430	9e-34	 128
5_397	3_1970	31.43	385	237	8	9	384	5	371	2e-63	 207
5_401	3_1740	50.29	690	337	3	11	695	11	699	0.0	 667
5_401	3_432	45.07	71	39	0	620	690	4	74	2e-10	57.0
5_401	3_1543	45.59	68	35	2	624	690	196	262	2e-08	52.8
5_401	3_1543	37.80	82	50	1	610	690	267	348	3e-08	52.4
5_401	3_1207	45.31	64	34	1	627	689	648	711	3e-08	53.1
5_401	3_1133	34.92	63	41	0	628	690	14	76	6e-07	45.8
5_401	3_1068	24.86	173	97	7	537	680	533	701	1e-04	41.6
5_402	3_1741	59.55	89	36	0	1	89	1	89	4e-34	 112
5_403	3_1743	40.57	212	119	3	10	214	3	214	3e-42	 147
5_404	3_1744	30.00	120	74	4	21	139	2	112	9e-16	66.6
5_405	3_1746	51.62	585	270	5	332	910	128	705	0.0	 597
5_405	3_1880	35.81	148	76	4	416	546	11	156	3e-13	69.7
5_405	3_1971	25.85	236	140	8	416	626	16	241	3e-13	69.3
5_405	3_927	29.07	227	129	8	416	614	15	237	2e-11	62.8
5_405	3_928	36.03	136	60	5	416	529	13	143	3e-10	60.1
5_405	3_1183	28.95	152	86	4	407	537	5	155	4e-10	59.3
5_406	3_1748	36.54	52	33	0	16	67	9	60	6e-07	42.7
5_407	3_1749	42.57	343	196	1	9	351	5	346	8e-90	 281
5_408	3_1750	26.97	152	105	3	29	176	1	150	2e-13	61.6
5_409	3_1152	36.21	232	133	7	107	331	555	778	1e-37	 142
5_409	3_949	31.10	299	168	8	121	395	502	786	2e-37	 142
5_409	3_435	33.33	81	43	3	155	235	199	268	4e-04	38.5
5_410	3_1738	44.24	495	235	6	247	739	341	796	2e-128	 403
5_410	3_2116	42.74	503	238	9	257	757	846	1300	5e-121	 394
5_412	3_1082	24.11	141	102	2	51	191	27	162	1e-07	46.6
5_413	3_248	46.28	188	98	3	13	200	7	191	1e-57	 180
5_414	3_249	36.06	208	108	8	3	209	2	185	2e-34	 120
5_414	3_1918	23.74	219	138	9	1	206	1	203	4e-06	42.4
5_415	3_250	30.87	230	153	2	215	443	2	226	4e-35	 128
5_415	3_251	26.75	228	157	3	217	437	6	230	9e-24	96.7
5_415	3_295	36.21	58	37	0	104	161	83	140	1e-04	39.3
5_416	3_251	47.22	252	131	2	1	250	1	252	9e-80	 241
5_416	3_250	21.63	208	149	5	4	205	2	201	3e-11	58.2
5_417	3_252	33.04	112	67	1	5	108	87	198	3e-14	63.2
5_418	3_2169	32.67	101	66	1	13	113	5	103	4e-13	59.3
5_419	3_1345	34.20	541	344	7	7	543	8	540	8e-109	 336
5_419	3_1467	22.52	564	366	18	8	539	46	570	3e-20	90.5
5_419	3_317	21.09	479	330	18	8	462	10	464	2e-12	65.9
5_419	3_574	19.79	379	247	13	198	527	222	592	6e-06	45.1
5_422	3_1393	45.45	473	254	3	13	484	3	472	1e-151	 441
5_423	3_1394	49.89	473	229	4	17	487	15	481	1e-147	 432
5_423	3_709	26.64	443	270	8	42	479	35	427	2e-31	 122
5_424	3_1395	25.29	87	65	0	8	94	9	95	1e-08	45.1
5_425	3_1998	39.13	138	80	3	17	151	4	140	2e-27	98.6
5_426	3_869	25.76	361	231	8	65	398	2	352	1e-32	 123
5_426	3_867	30.73	205	131	6	65	266	3	199	6e-19	84.0
5_426	3_1335	26.04	192	123	6	70	252	5	186	7e-13	65.5
5_426	3_1601	22.56	266	159	9	116	341	43	301	4e-11	60.1
5_426	3_1600	21.94	319	207	13	121	405	56	366	3e-08	51.2
5_426	3_1032	24.48	143	92	5	59	189	1	139	4e-08	50.8
5_426	3_2270	21.18	203	143	7	70	270	7	194	1e-07	48.9
5_429	3_1104	48.98	294	148	2	27	319	5	297	5e-98	 292
5_430	3_1513	37.29	472	284	5	5	468	6	473	3e-102	 314
5_430	3_1892	32.89	453	296	5	6	457	11	456	2e-72	 236
5_430	3_508	27.23	459	301	12	5	456	4	436	4e-48	 170
5_430	3_977	25.84	449	309	11	5	448	7	436	6e-42	 152
5_430	3_715	25.15	334	166	15	5	315	7	279	3e-06	45.4
5_430	3_1148	22.79	136	95	4	181	315	152	278	2e-04	39.7
5_431	3_1516	33.10	423	256	8	5	413	3	412	4e-68	 221
5_431	3_1893	30.59	438	272	5	1	415	1	429	2e-66	 217
5_431	3_1596	30.75	426	268	7	5	415	4	417	5e-57	 192
5_432	3_1894	37.27	322	199	3	133	453	2	321	4e-71	 228
5_432	3_1515	36.34	322	204	1	133	453	2	323	6e-67	 217
5_432	3_614	25.09	283	181	9	138	412	13	272	2e-17	79.0
5_432	3_1596	45.21	73	39	1	5	77	4	75	2e-11	62.0
5_432	3_1893	31.33	83	57	0	1	83	1	83	8e-07	47.4
5_432	3_1516	36.56	93	56	2	5	95	3	94	1e-06	47.0
5_432	3_1725	29.23	65	46	0	331	395	473	537	9e-04	37.7
5_433	3_1514	33.23	319	205	6	13	327	9	323	7e-41	 144
5_433	3_1895	32.58	310	191	7	6	308	36	334	2e-40	 144
5_433	3_1595	24.76	206	128	7	90	268	278	483	1e-04	40.0
5_433	3_613	20.56	107	84	1	124	229	118	224	8e-04	36.6
5_434	3_1639	37.00	200	125	1	105	304	47	245	1e-37	 134
5_435	3_1640	31.61	310	202	5	14	319	6	309	9e-47	 161
5_436	3_768	38.62	189	115	1	1	188	1	189	9e-45	 147
5_436	3_1641	37.50	200	117	6	1	199	1	193	1e-34	 120
5_436	3_1818	27.13	188	127	4	14	198	184	364	9e-18	76.6
5_436	3_490	29.03	186	128	3	1	186	9	190	1e-16	74.3
5_437	3_1642	32.96	452	273	11	32	461	24	467	4e-81	 260
5_437	3_767	30.04	263	179	1	200	457	114	376	1e-36	 136
5_437	3_1197	27.36	212	147	3	251	460	237	443	4e-20	89.4
5_438	3_1062	33.20	256	155	6	7	254	5	252	2e-43	 147
5_439	3_1066	37.14	70	41	1	1	67	1	70	1e-04	33.9
5_440	3_1261	51.10	546	254	4	1	543	1	536	0.0	 573
5_441	3_2112	28.62	269	170	7	9	274	113	362	2e-27	 105
5_442	3_1064	60.66	427	158	4	1	419	1	425	0.0	 523
5_443	3_1731	31.58	190	107	5	3	178	2	182	1e-22	88.6
5_444	3_1852	33.44	604	372	14	11	607	8	588	6e-95	 303
5_447	3_686	33.90	236	137	7	6	231	4	230	3e-29	 108
5_447	3_2066	31.49	235	146	5	5	230	3	231	5e-29	 107
5_447	3_1593	32.74	226	141	6	6	230	3	218	2e-27	 103
5_447	3_1534	33.05	236	137	8	5	228	3	229	4e-26	 100
5_447	3_162	26.91	223	156	3	6	228	3	218	1e-21	87.0
5_447	3_815	28.63	227	152	4	6	229	2	221	1e-21	87.0
5_447	3_596	26.72	131	89	3	7	133	4	131	2e-10	55.5
5_447	3_217	28.32	113	69	6	8	116	4	108	6e-07	45.4
5_447	3_2187	22.03	227	147	9	5	225	2	204	7e-06	42.0
5_447	3_1009	19.64	112	87	1	5	116	2	110	1e-05	40.8
5_448	3_272	33.58	548	333	10	9	544	12	540	6e-90	 290
5_449	3_1801	27.10	310	215	4	125	433	135	434	4e-40	 147
5_450	3_491	53.83	483	219	3	14	494	8	488	0.0	 529
5_450	3_1683	38.14	215	113	4	250	462	112	308	7e-38	 139
5_450	3_2077	29.73	111	75	3	103	212	197	305	6e-04	38.1
5_451	3_1970	24.42	389	248	12	52	428	5	359	5e-29	 114
5_454	3_2008	34.29	105	59	1	25	129	26	120	1e-10	52.8
5_454	3_1722	22.83	92	67	2	1	89	1	91	3e-05	38.1
5_455	3_548	31.14	395	242	9	5	392	2	373	1e-48	 168
5_456	3_427	32.97	1104	681	18	45	1120	20	1092	0.0	 595
5_456	3_1789	34.28	388	228	8	638	1010	252	627	3e-58	 211
5_456	3_721	26.99	163	111	4	93	254	96	251	5e-11	63.2
5_456	3_1807	26.78	239	147	7	647	863	266	498	1e-07	52.0
5_456	3_729	23.59	301	173	15	676	953	141	407	2e-06	47.8
5_457	3_1789	34.05	696	411	19	16	689	12	681	3e-110	 348
5_457	3_427	38.34	386	219	9	272	646	617	994	2e-67	 238
5_457	3_1807	27.68	112	77	2	300	410	289	397	1e-04	41.6
5_458	3_2248	47.62	63	32	1	142	204	3	64	5e-15	64.7
5_458	3_2248	40.00	65	38	1	44	108	3	66	5e-10	50.8
5_458	3_1613	48.39	62	31	1	142	203	3	63	5e-15	64.7
5_458	3_1613	40.62	64	37	1	45	108	4	66	1e-10	52.4
5_458	3_647	39.68	63	37	1	142	204	3	64	6e-12	56.2
5_458	3_647	41.54	65	37	1	44	108	3	66	2e-11	54.3
5_459	3_1069	44.59	148	79	3	14	160	6	151	2e-34	 118
5_460	3_1619	33.10	281	179	5	20	297	11	285	7e-48	 161
5_460	3_649	25.97	308	211	8	12	304	5	310	9e-21	86.7
5_460	3_290	25.11	227	168	2	20	245	11	236	1e-19	83.6
5_461	3_1409	25.22	226	156	6	4	225	3	219	4e-15	69.7
5_463	3_1882	23.95	238	167	6	28	259	22	251	3e-16	72.8
5_463	3_111	31.63	98	65	2	24	119	23	120	3e-11	58.5
5_464	3_2100	37.50	280	164	3	58	333	49	321	6e-56	 192
5_464	3_104	32.36	309	198	4	10	312	2	305	1e-39	 143
5_464	3_1035	32.23	242	157	3	64	303	68	304	1e-31	 120
5_464	3_1109	26.74	273	171	6	44	303	41	297	9e-26	 103
5_464	3_347	25.24	313	195	10	33	325	39	332	2e-22	93.6
5_464	3_1359	23.35	227	167	3	74	298	62	283	1e-14	70.9
5_466	3_382	29.97	377	243	9	38	407	19	381	4e-45	 159
5_466	3_551	29.18	353	220	10	62	403	39	372	6e-35	 130
5_466	3_384	27.61	355	220	7	42	363	28	378	1e-32	 124
5_466	3_550	23.89	339	231	9	72	404	42	359	1e-18	83.2
5_468	3_1224	29.55	467	303	10	26	473	35	494	1e-62	 210
5_468	3_1320	27.25	477	327	8	13	473	22	494	4e-57	 196
5_469	3_672	38.06	741	423	13	9	723	9	739	7e-152	 465
5_469	3_1667	34.70	634	387	12	9	628	5	625	9e-118	 373
5_471	3_1758	46.26	294	147	4	4	295	3	287	3e-87	 263
5_472	3_1759	48.72	234	116	2	1	230	6	239	3e-78	 237
5_475	3_700	29.15	199	119	5	18	202	7	197	6e-18	78.2
5_477	3_699	35.05	97	52	4	42	135	16	104	3e-05	41.6
5_478	3_89	25.48	361	197	18	7	332	4	327	5e-09	53.1
5_478	3_696	24.53	265	155	14	7	259	5	236	2e-05	42.4
5_479	3_1653	29.07	258	166	6	9	258	3	251	3e-28	 108
5_480	3_2070	40.95	420	241	3	8	420	2	421	3e-109	 335
5_484	3_1456	22.64	402	213	16	356	738	5	327	4e-11	62.8
5_488	3_490	53.50	514	232	3	18	531	7	513	0.0	 556
5_488	3_1641	25.00	116	80	4	91	203	68	179	4e-08	49.7
5_489	3_1614	30.57	422	272	9	20	428	3	416	3e-57	 193
5_490	3_241	24.28	486	332	11	15	476	3	476	7e-35	 133
5_491	3_242	36.73	686	409	13	40	713	18	690	5e-142	 434
5_492	3_667	24.05	237	153	8	19	233	120	351	2e-10	56.2
5_493	3_1915	48.39	341	171	3	36	373	2	340	3e-110	 327
5_494	3_1914	30.85	188	128	2	5	191	2	188	1e-29	 107
5_494	3_2179	33.12	154	98	2	3	156	85	233	7e-20	81.6
5_494	3_1802	30.09	113	79	0	84	196	78	190	1e-07	47.0
5_495	3_1550	41.18	136	80	0	3	138	1	136	1e-36	 122
5_496	3_1447	31.88	665	397	13	1	633	1	641	4e-93	 300
5_496	3_1623	31.65	515	323	7	3	496	1	507	4e-79	 260
5_496	3_1623	28.15	238	135	3	311	512	1	238	2e-22	97.4
5_496	3_1623	27.47	233	145	5	3	235	319	527	1e-16	79.3
5_496	3_761	29.80	537	348	9	1	517	1	528	9e-71	 240
5_496	3_2005	25.88	510	336	10	15	501	14	504	4e-50	 180
5_496	3_2005	27.94	204	116	3	2	204	315	488	1e-17	82.4
5_496	3_2005	22.22	216	144	5	321	519	13	221	3e-08	52.8
5_496	3_986	24.15	530	297	21	23	504	28	500	1e-18	85.9
5_496	3_986	25.11	235	137	10	309	505	2	235	1e-11	63.5
5_496	3_986	21.91	251	143	7	19	248	297	515	2e-08	53.1
5_496	3_1910	24.52	518	290	23	3	489	1	448	8e-18	82.8
5_496	3_1910	25.52	192	128	5	326	504	18	207	5e-09	55.1
5_496	3_366	24.68	231	154	5	311	528	1	224	3e-17	78.6
5_496	3_366	24.42	217	139	3	3	215	1	196	2e-13	67.0
5_496	3_232	28.50	193	121	5	311	487	1	192	4e-16	74.7
5_496	3_232	26.61	233	146	6	3	232	1	211	5e-16	74.7
5_496	3_1426	22.60	208	149	4	312	511	1	204	3e-15	73.2
5_496	3_1426	24.02	204	125	5	4	203	1	178	5e-11	60.5
5_496	3_299	28.80	184	120	3	332	505	283	465	4e-15	74.3
5_496	3_299	25.00	228	127	11	311	504	1	218	2e-08	53.1
5_496	3_299	25.85	205	126	6	19	219	278	460	1e-06	47.8
5_496	3_1944	24.58	236	152	8	307	520	1	232	9e-15	71.2
5_496	3_1944	25.32	233	138	8	3	220	5	216	6e-11	59.7
5_496	3_1028	26.29	213	127	6	24	225	26	219	2e-14	69.7
5_496	3_1028	23.68	190	116	7	340	505	34	218	2e-10	57.4
5_496	3_2168	27.98	243	149	9	312	530	3	243	3e-14	69.3
5_496	3_2168	24.44	180	116	5	4	180	3	165	3e-08	51.2
5_496	3_143	27.62	210	133	8	312	505	3	209	1e-13	68.6
5_496	3_143	26.11	180	110	5	4	180	3	162	3e-06	45.4
5_496	3_397	21.30	216	147	4	311	504	1	215	1e-13	67.4
5_496	3_397	26.15	195	126	4	16	204	14	196	6e-13	65.5
5_496	3_1889	24.77	222	149	5	310	514	3	223	1e-12	65.9
5_496	3_1889	25.52	192	124	5	18	205	19	195	5e-10	57.8
5_496	3_2195	23.64	220	138	7	311	505	1	215	2e-12	63.9
5_496	3_2195	27.40	219	118	7	3	204	1	195	4e-11	60.1
5_496	3_835	24.66	219	144	8	327	531	40	251	3e-12	63.5
5_496	3_835	22.78	158	92	3	19	174	40	169	7e-06	44.3
5_496	3_745	27.18	206	135	5	3	204	1	195	4e-12	63.2
5_496	3_745	21.40	215	147	5	311	504	1	214	2e-06	46.2
5_496	3_792	28.10	210	137	10	311	508	322	529	2e-11	62.8
5_496	3_792	26.56	192	114	8	19	206	340	508	3e-07	49.3
5_496	3_826	27.66	188	105	5	9	185	9	176	4e-11	60.1
5_496	3_826	23.83	214	135	5	317	505	9	219	1e-10	58.9
5_496	3_1088	27.14	199	118	6	330	504	24	219	2e-10	59.3
5_496	3_1088	30.06	173	97	6	19	184	21	176	2e-10	58.9
5_496	3_31	27.06	218	131	8	311	504	7	220	2e-10	58.2
5_496	3_1363	27.15	221	128	10	312	505	340	554	2e-10	59.7
5_496	3_1363	26.23	183	94	6	17	183	355	512	1e-07	50.8
5_496	3_1159	25.12	203	126	7	19	208	29	218	3e-10	58.2
5_496	3_1159	25.77	97	68	1	413	505	138	234	3e-05	42.7
5_496	3_381	26.07	211	135	8	311	504	1	207	4e-10	57.0
5_496	3_381	24.72	178	118	4	3	180	1	162	6e-10	56.2
5_496	3_1287	25.00	188	110	6	326	484	17	202	5e-10	57.0
5_496	3_1094	27.57	243	150	7	2	231	3	232	7e-10	56.2
5_496	3_1094	22.71	229	149	6	309	509	2	230	2e-07	48.9
5_496	3_2381	23.59	195	129	5	327	505	18	208	2e-09	55.1
5_496	3_759	22.17	221	146	6	311	508	1	218	3e-09	55.1
5_496	3_610	23.08	208	146	3	311	504	1	208	5e-09	53.9
5_496	3_1158	22.71	229	140	8	311	502	5	233	6e-09	54.3
5_496	3_1158	23.36	214	128	8	24	216	30	228	9e-07	47.4
5_496	3_343	21.55	232	145	9	311	510	3	229	9e-09	53.1
5_496	3_30	25.15	163	101	3	25	180	29	177	1e-08	53.1
5_496	3_30	22.52	222	143	5	312	504	3	224	2e-08	52.8
5_496	3_644	28.23	209	125	8	311	505	3	200	3e-08	51.2
5_496	3_644	26.11	180	106	6	1	180	1	153	7e-08	50.1
5_496	3_224	23.87	222	141	6	311	508	1	218	5e-08	51.6
5_496	3_224	25.14	179	121	3	3	180	1	167	5e-06	45.1
5_496	3_1628	22.32	224	129	7	321	508	55	269	1e-07	50.1
5_496	3_1628	37.93	58	34	1	149	204	189	246	2e-05	42.7
5_496	3_2296	22.57	226	151	6	310	514	2	224	1e-07	50.4
5_496	3_829	25.65	191	112	5	4	183	333	504	2e-07	50.4
5_496	3_791	25.00	244	139	8	1	231	328	540	2e-07	49.7
5_496	3_791	25.35	217	128	8	311	505	330	534	1e-05	43.9
5_496	3_1660	20.41	294	195	6	311	581	1	278	3e-07	49.7
