"","x"
"1239","OG0000203:"
"1240","OG0000209:"
"1241","OG0000277:"
"1242","OG0000282:"
"1243","OG0000287:"
"1244","OG0000383:"
"1245","OG0000412:"
"1246","OG0000506:"
"1247","OG0000513:"
"1248","OG0000806:"
"1249","OG0000808:"
"1250","OG0001041:"
"1251","OG0001047:"
"1252","OG0001061:"
"1253","OG0001105:"
"1254","OG0001147:"
"1255","OG0001157:"
"1256","OG0001185:"
"1257","OG0001186:"
"1258","OG0001202:"
"1259","OG0001250:"
"1260","OG0001255:"
"1261","OG0001302:"
"1262","OG0001313:"
"1263","OG0001329:"
"1264","OG0001347:"
"1265","OG0001359:"
"1266","OG0001416:"
"1267","OG0001432:"
"1268","OG0001450:"
"1269","OG0001585:"
"1270","OG0001615:"
"1271","OG0001773:"
"1272","OG0001776:"
"1273","OG0001818:"
"1274","OG0001842:"
"1275","OG0000038:"
"1276","OG0000217:"
"1277","OG0000293:"
"1278","OG0000366:"
"1279","OG0000447:"
"1280","OG0000495:"
"1281","OG0000552:"
"1282","OG0000663:"
"1283","OG0000683:"
"1284","OG0000720:"
"1285","OG0000807:"
"1286","OG0000880:"
"1287","OG0000918:"
"1288","OG0000919:"
"1289","OG0001043:"
"1290","OG0001063:"
"1291","OG0001080:"
"1292","OG0001125:"
"1293","OG0001133:"
"1294","OG0001152:"
"1295","OG0001168:"
"1296","OG0001181:"
"1297","OG0001204:"
"1298","OG0001205:"
"1299","OG0001251:"
"1300","OG0001262:"
"1301","OG0001268:"
"1302","OG0001312:"
"1303","OG0001316:"
"1304","OG0001339:"
"1305","OG0001433:"
"1306","OG0001452:"
"1307","OG0001486:"
"1308","OG0001510:"
"1309","OG0001629:"
"1310","OG0001652:"
"1311","OG0001671:"
"1312","OG0001695:"
"1313","OG0001742:"
"1314","OG0001749:"
"1315","OG0001754:"
"1316","OG0001770:"
"1317","OG0000010:"
"1318","OG0000060:"
"1319","OG0000069:"
"1320","OG0000120:"
"1321","OG0000141:"
"1322","OG0000223:"
"1323","OG0000281:"
"1324","OG0000310:"
"1325","OG0000384:"
"1326","OG0000385:"
"1327","OG0000446:"
"1328","OG0000581:"
"1329","OG0000686:"
"1330","OG0000879:"
"1331","OG0000924:"
"1332","OG0000925:"
"1333","OG0000974:"
"1334","OG0000994:"
"1335","OG0001017:"
"1336","OG0001019:"
"1337","OG0001062:"
"1338","OG0001112:"
"1339","OG0001122:"
"1340","OG0001172:"
"1341","OG0001180:"
"1342","OG0001203:"
"1343","OG0001297:"
"1344","OG0001306:"
"1345","OG0001314:"
"1346","OG0001317:"
"1347","OG0001331:"
"1348","OG0001355:"
"1349","OG0001400:"
"1350","OG0001437:"
"1351","OG0001454:"
"1352","OG0001456:"
"1353","OG0001498:"
"1354","OG0001545:"
"1355","OG0001570:"
"1356","OG0001581:"
"1357","OG0001601:"
"1358","OG0001657:"
"1359","OG0001688:"
"1360","OG0001691:"
"1361","OG0001703:"
"1362","OG0001706:"
"1363","OG0001710:"
"1364","OG0001735:"
"1365","OG0001753:"
"1366","OG0001768:"
"1367","OG0000031:"
"1368","OG0000099:"
"1369","OG0000208:"
"1370","OG0000416:"
"1371","OG0000423:"
"1372","OG0000439:"
"1373","OG0000496:"
"1374","OG0000497:"
"1375","OG0000582:"
"1376","OG0000603:"
"1377","OG0000608:"
"1378","OG0000610:"
"1379","OG0000671:"
"1380","OG0000681:"
"1381","OG0000727:"
"1382","OG0000752:"
"1383","OG0000827:"
"1384","OG0000920:"
"1385","OG0000927:"
"1386","OG0000984:"
"1387","OG0001119:"
"1388","OG0001138:"
"1389","OG0001153:"
"1390","OG0001191:"
"1391","OG0001197:"
"1392","OG0001230:"
"1393","OG0001307:"
"1394","OG0001311:"
"1395","OG0001334:"
"1396","OG0001369:"
"1397","OG0001371:"
"1398","OG0001390:"
"1399","OG0001398:"
"1400","OG0001412:"
"1401","OG0001418:"
"1402","OG0001557:"
"1403","OG0001598:"
"1404","OG0001612:"
"1405","OG0001627:"
"1406","OG0001709:"
"1407","OG0001738:"
"1408","OG0001743:"
"1409","OG0000062:"
"1410","OG0000121:"
"1411","OG0000158:"
"1412","OG0000195:"
"1413","OG0000237:"
"1414","OG0000306:"
"1415","OG0000365:"
"1416","OG0000427:"
"1417","OG0000457:"
"1418","OG0000511:"
"1419","OG0000630:"
"1420","OG0000693:"
"1421","OG0000726:"
"1422","OG0000728:"
"1423","OG0000735:"
"1424","OG0000756:"
"1425","OG0000907:"
"1426","OG0001113:"
"1427","OG0001167:"
"1428","OG0001174:"
"1429","OG0001269:"
"1430","OG0001338:"
"1431","OG0001348:"
"1432","OG0001349:"
"1433","OG0001356:"
"1434","OG0001381:"
"1435","OG0001391:"
"1436","OG0001420:"
"1437","OG0001458:"
"1438","OG0001462:"
"1439","OG0001563:"
"1440","OG0001608:"
"1441","OG0001727:"
"1442","OG0001728:"
"1443","OG0000145:"
"1444","OG0000253:"
"1445","OG0000272:"
"1446","OG0000307:"
"1447","OG0000325:"
"1448","OG0000367:"
"1449","OG0000368:"
"1450","OG0000458:"
"1451","OG0000464:"
"1452","OG0000669:"
"1453","OG0000680:"
"1454","OG0000682:"
"1455","OG0000837:"
"1456","OG0000908:"
"1457","OG0000909:"
"1458","OG0000928:"
"1459","OG0001016:"
"1460","OG0001077:"
"1461","OG0001107:"
"1462","OG0001114:"
"1463","OG0001124:"
"1464","OG0001208:"
"1465","OG0001211:"
"1466","OG0001370:"
"1467","OG0001373:"
"1468","OG0001384:"
"1469","OG0001471:"
"1470","OG0001489:"
"1471","OG0001517:"
"1472","OG0001529:"
"1473","OG0001532:"
"1474","OG0001561:"
"1475","OG0001682:"
"1476","OG0000066:"
"1477","OG0000104:"
"1478","OG0000146:"
"1479","OG0000152:"
"1480","OG0000172:"
"1481","OG0000219:"
"1482","OG0000241:"
"1483","OG0000266:"
"1484","OG0000336:"
"1485","OG0000341:"
"1486","OG0000371:"
"1487","OG0000424:"
"1488","OG0000512:"
"1489","OG0000557:"
"1490","OG0000577:"
"1491","OG0000611:"
"1492","OG0000668:"
"1493","OG0000816:"
"1494","OG0000836:"
"1495","OG0000838:"
"1496","OG0001123:"
"1497","OG0001175:"
"1498","OG0001212:"
"1499","OG0001240:"
"1500","OG0001321:"
"1501","OG0001394:"
"1502","OG0001494:"
"1503","OG0001541:"
"1504","OG0001551:"
"1505","OG0001556:"
"1506","OG0001650:"
"1507","OG0001683:"
"1508","OG0001692:"
"1509","OG0000037:"
"1510","OG0000041:"
"1511","OG0000123:"
"1512","OG0000132:"
"1513","OG0000136:"
"1514","OG0000264:"
"1515","OG0000285:"
"1516","OG0000288:"
"1517","OG0000294:"
"1518","OG0000323:"
"1519","OG0000324:"
"1520","OG0000342:"
"1521","OG0000372:"
"1522","OG0000394:"
"1523","OG0000396:"
"1524","OG0000434:"
"1525","OG0000438:"
"1526","OG0000444:"
"1527","OG0000479:"
"1528","OG0000556:"
"1529","OG0000583:"
"1530","OG0000587:"
"1531","OG0000694:"
"1532","OG0000710:"
"1533","OG0000711:"
"1534","OG0000722:"
"1535","OG0000835:"
"1536","OG0000841:"
"1537","OG0000860:"
"1538","OG0000871:"
"1539","OG0000914:"
"1540","OG0000973:"
"1541","OG0001007:"
"1542","OG0001022:"
"1543","OG0001034:"
"1544","OG0001118:"
"1545","OG0001274:"
"1546","OG0001303:"
"1547","OG0001374:"
"1548","OG0001389:"
"1549","OG0001401:"
"1550","OG0001514:"
"1551","OG0001519:"
"1552","OG0001611:"
"1553","OG0000022:"
"1554","OG0000309:"
"1555","OG0000445:"
"1556","OG0000459:"
"1557","OG0000462:"
"1558","OG0000463:"
"1559","OG0000539:"
"1560","OG0000572:"
"1561","OG0000573:"
"1562","OG0000576:"
"1563","OG0000584:"
"1564","OG0000664:"
"1565","OG0000666:"
"1566","OG0000667:"
"1567","OG0000839:"
"1568","OG0000888:"
"1569","OG0000916:"
"1570","OG0000940:"
"1571","OG0000961:"
"1572","OG0000985:"
"1573","OG0001056:"
"1574","OG0001164:"
"1575","OG0001183:"
"1576","OG0001189:"
"1577","OG0001220:"
"1578","OG0001234:"
"1579","OG0001239:"
"1580","OG0001290:"
"1581","OG0001327:"
"1582","OG0001342:"
"1583","OG0001367:"
"1584","OG0001410:"
"1585","OG0001446:"
"1586","OG0001461:"
"1587","OG0001531:"
"1588","OG0001538:"
"1589","OG0001576:"
"1590","OG0001588:"
"1591","OG0001640:"
"1592","OG0000096:"
"1593","OG0000218:"
"1594","OG0000246:"
"1595","OG0000261:"
"1596","OG0000270:"
"1597","OG0000290:"
"1598","OG0000301:"
"1599","OG0000369:"
"1600","OG0000370:"
"1601","OG0000395:"
"1602","OG0000397:"
"1603","OG0000426:"
"1604","OG0000478:"
"1605","OG0000550:"
"1606","OG0000627:"
"1607","OG0000679:"
"1608","OG0000702:"
"1609","OG0000736:"
"1610","OG0000746:"
"1611","OG0000781:"
"1612","OG0000794:"
"1613","OG0000819:"
"1614","OG0000821:"
"1615","OG0000834:"
"1616","OG0000884:"
"1617","OG0000885:"
"1618","OG0000886:"
"1619","OG0000889:"
"1620","OG0000944:"
"1621","OG0000968:"
"1622","OG0000977:"
"1623","OG0000981:"
"1624","OG0001035:"
"1625","OG0001067:"
"1626","OG0001136:"
"1627","OG0001193:"
"1628","OG0001288:"
"1629","OG0001324:"
"1630","OG0001337:"
"1631","OG0001363:"
"1632","OG0001365:"
"1633","OG0001524:"
"1634","OG0000115:"
"1635","OG0000122:"
"1636","OG0000124:"
"1637","OG0000125:"
"1638","OG0000193:"
"1639","OG0000273:"
"1640","OG0000289:"
"1641","OG0000315:"
"1642","OG0000443:"
"1643","OG0000450:"
"1644","OG0000472:"
"1645","OG0000476:"
"1646","OG0000537:"
"1647","OG0000619:"
"1648","OG0000628:"
"1649","OG0000708:"
"1650","OG0000782:"
"1651","OG0000796:"
"1652","OG0000817:"
"1653","OG0000818:"
"1654","OG0000869:"
"1655","OG0000887:"
"1656","OG0000890:"
"1657","OG0000912:"
"1658","OG0001015:"
"1659","OG0001068:"
"1660","OG0001128:"
"1661","OG0001131:"
"1662","OG0001188:"
"1663","OG0001190:"
"1664","OG0001221:"
"1665","OG0001237:"
"1666","OG0001271:"
"1667","OG0001448:"
"1668","OG0001573:"
"1669","OG0000055:"
"1670","OG0000059:"
"1671","OG0000126:"
"1672","OG0000190:"
"1673","OG0000229:"
"1674","OG0000283:"
"1675","OG0000313:"
"1676","OG0000344:"
"1677","OG0000400:"
"1678","OG0000451:"
"1679","OG0000471:"
"1680","OG0000540:"
"1681","OG0000544:"
"1682","OG0000554:"
"1683","OG0000618:"
"1684","OG0000629:"
"1685","OG0000678:"
"1686","OG0000793:"
"1687","OG0000878:"
"1688","OG0000913:"
"1689","OG0000915:"
"1690","OG0000942:"
"1691","OG0000969:"
"1692","OG0000976:"
"1693","OG0001021:"
"1694","OG0001033:"
"1695","OG0001055:"
"1696","OG0001072:"
"1697","OG0001074:"
"1698","OG0001075:"
"1699","OG0001098:"
"1700","OG0001129:"
"1701","OG0001130:"
"1702","OG0001218:"
"1703","OG0001232:"
"1704","OG0001258:"
"1705","OG0001270:"
"1706","OG0001287:"
"1707","OG0001322:"
"1708","OG0001443:"
"1709","OG0001464:"
"1710","OG0001482:"
"1711","OG0001506:"
"1712","OG0001540:"
"1713","OG0000032:"
"1714","OG0000084:"
"1715","OG0000100:"
"1716","OG0000228:"
"1717","OG0000268:"
"1718","OG0000279:"
"1719","OG0000328:"
"1720","OG0000473:"
"1721","OG0000477:"
"1722","OG0000502:"
"1723","OG0000541:"
"1724","OG0000579:"
"1725","OG0000580:"
"1726","OG0000594:"
"1727","OG0000595:"
"1728","OG0000617:"
"1729","OG0000709:"
"1730","OG0000730:"
"1731","OG0000739:"
"1732","OG0000747:"
"1733","OG0000777:"
"1734","OG0000812:"
"1735","OG0000820:"
"1736","OG0000943:"
"1737","OG0000972:"
"1738","OG0000975:"
"1739","OG0000983:"
"1740","OG0001032:"
"1741","OG0001070:"
"1742","OG0001073:"
"1743","OG0001209:"
"1744","OG0001238:"
"1745","OG0001286:"
"1746","OG0001499:"
"1747","OG0001516:"
"1748","OG0000043:"
"1749","OG0000044:"
"1750","OG0000089:"
"1751","OG0000189:"
"1752","OG0000222:"
"1753","OG0000225:"
"1754","OG0000271:"
"1755","OG0000329:"
"1756","OG0000469:"
"1757","OG0000470:"
"1758","OG0000503:"
"1759","OG0000542:"
"1760","OG0000543:"
"1761","OG0000602:"
"1762","OG0000613:"
"1763","OG0000654:"
"1764","OG0000692:"
"1765","OG0000798:"
"1766","OG0000826:"
"1767","OG0000939:"
"1768","OG0000951:"
"1769","OG0000967:"
"1770","OG0001010:"
"1771","OG0001012:"
"1772","OG0001059:"
"1773","OG0001076:"
"1774","OG0001099:"
"1775","OG0001194:"
"1776","OG0001257:"
"1777","OG0001318:"
"1778","OG0001396:"
"1779","OG0001426:"
"1780","OG0001440:"
"1781","OG0001513:"
"1782","OG0000204:"
"1783","OG0000235:"
"1784","OG0000299:"
"1785","OG0000337:"
"1786","OG0000501:"
"1787","OG0000591:"
"1788","OG0000596:"
"1789","OG0000621:"
"1790","OG0000637:"
"1791","OG0000700:"
"1792","OG0000774:"
"1793","OG0000833:"
"1794","OG0000851:"
"1795","OG0000899:"
"1796","OG0000900:"
"1797","OG0000949:"
"1798","OG0000966:"
"1799","OG0000986:"
"1800","OG0000999:"
"1801","OG0001023:"
"1802","OG0001078:"
"1803","OG0001079:"
"1804","OG0001116:"
"1805","OG0001151:"
"1806","OG0001259:"
"1807","OG0001309:"
"1808","OG0001385:"
"1809","OG0001424:"
"1810","OG0000013:"
"1811","OG0000098:"
"1812","OG0000148:"
"1813","OG0000205:"
"1814","OG0000239:"
"1815","OG0000240:"
"1816","OG0000258:"
"1817","OG0000269:"
"1818","OG0000375:"
"1819","OG0000376:"
"1820","OG0000402:"
"1821","OG0000428:"
"1822","OG0000430:"
"1823","OG0000505:"
"1824","OG0000571:"
"1825","OG0000588:"
"1826","OG0000614:"
"1827","OG0000615:"
"1828","OG0000620:"
"1829","OG0000651:"
"1830","OG0000652:"
"1831","OG0000653:"
"1832","OG0000753:"
"1833","OG0000754:"
"1834","OG0000755:"
"1835","OG0000797:"
"1836","OG0000832:"
"1837","OG0000847:"
"1838","OG0000897:"
"1839","OG0000898:"
"1840","OG0000950:"
"1841","OG0001008:"
"1842","OG0001066:"
"1843","OG0001166:"
"1844","OG0001242:"
"1845","OG0001260:"
"1846","OG0001285:"
"1847","OG0001289:"
"1848","OG0001323:"
"1849","OG0001336:"
"1850","OG0001361:"
"1851","OG0001372:"
"1852","OG0001415:"
"1853","OG0001419:"
"1854","OG0000046:"
"1855","OG0000072:"
"1856","OG0000111:"
"1857","OG0000116:"
"1858","OG0000138:"
"1859","OG0000144:"
"1860","OG0000182:"
"1861","OG0000216:"
"1862","OG0000255:"
"1863","OG0000259:"
"1864","OG0000297:"
"1865","OG0000298:"
"1866","OG0000343:"
"1867","OG0000407:"
"1868","OG0000429:"
"1869","OG0000432:"
"1870","OG0000433:"
"1871","OG0000480:"
"1872","OG0000520:"
"1873","OG0000639:"
"1874","OG0000768:"
"1875","OG0000769:"
"1876","OG0000799:"
"1877","OG0000848:"
"1878","OG0000864:"
"1879","OG0000901:"
"1880","OG0000904:"
"1881","OG0000952:"
"1882","OG0001006:"
"1883","OG0001020:"
"1884","OG0001121:"
"1885","OG0001150:"
"1886","OG0001241:"
"1887","OG0001308:"
"1888","OG0001320:"
"1889","OG0001352:"
"1890","OG0001425:"
"1891","OG0000015:"
"1892","OG0000091:"
"1893","OG0000112:"
"1894","OG0000113:"
"1895","OG0000128:"
"1896","OG0000149:"
"1897","OG0000169:"
"1898","OG0000275:"
"1899","OG0000278:"
"1900","OG0000345:"
"1901","OG0000346:"
"1902","OG0000374:"
"1903","OG0000377:"
"1904","OG0000403:"
"1905","OG0000404:"
"1906","OG0000405:"
"1907","OG0000406:"
"1908","OG0000431:"
"1909","OG0000524:"
"1910","OG0000547:"
"1911","OG0000589:"
"1912","OG0000590:"
"1913","OG0000655:"
"1914","OG0000707:"
"1915","OG0000773:"
"1916","OG0000830:"
"1917","OG0000867:"
"1918","OG0000902:"
"1919","OG0000970:"
"1920","OG0000996:"
"1921","OG0001028:"
"1922","OG0001071:"
"1923","OG0001132:"
"1924","OG0001137:"
"1925","OG0001149:"
"1926","OG0001282:"
"1927","OG0001291:"
"1928","OG0001293:"
"1929","OG0001360:"
"1930","OG0000114:"
"1931","OG0000118:"
"1932","OG0000181:"
"1933","OG0000191:"
"1934","OG0000213:"
"1935","OG0000232:"
"1936","OG0000252:"
"1937","OG0000262:"
"1938","OG0000286:"
"1939","OG0000399:"
"1940","OG0000401:"
"1941","OG0000515:"
"1942","OG0000519:"
"1943","OG0000521:"
"1944","OG0000545:"
"1945","OG0000656:"
"1946","OG0000661:"
"1947","OG0000770:"
"1948","OG0000771:"
"1949","OG0000772:"
"1950","OG0000865:"
"1951","OG0000036:"
"1952","OG0000061:"
"1953","OG0000080:"
"1954","OG0000247:"
"1955","OG0000007:"
"1956","OG0000027:"
"1957","OG0000117:"
"1958","OG0000095:"
"1959","OG0000018:"
"1960","OG0000067:"
"1961","OG0000017:"
"1962","OG0000056:"
"1963","OG0000012:"
"1964","OG0000033:"
"1965","OG0000029:"
"1966","OG0000020:"
"1967","OG0000000:"
"1968","OG0000002:"
