"","rn","V1"
"214","OG0000213:",23
"215","OG0000214:",23
"216","OG0000215:",23
"217","OG0000216:",23
"218","OG0000217:",23
"219","OG0000218:",23
"220","OG0000219:",23
"221","OG0000220:",23
"222","OG0000221:",23
"223","OG0000222:",18
"224","OG0000223:",23
"225","OG0000224:",23
"226","OG0000225:",23
"227","OG0000226:",23
"228","OG0000227:",23
"229","OG0000228:",23
"230","OG0000229:",23
"231","OG0000230:",23
"232","OG0000231:",23
"233","OG0000232:",23
"234","OG0000233:",23
"235","OG0000234:",23
"236","OG0000235:",23
"237","OG0000236:",23
"238","OG0000237:",23
"239","OG0000238:",23
"240","OG0000239:",23
"241","OG0000240:",23
"242","OG0000241:",23
"243","OG0000242:",23
"244","OG0000243:",23
"245","OG0000244:",23
"246","OG0000245:",23
"247","OG0000246:",23
"248","OG0000247:",23
"249","OG0000248:",23
"250","OG0000249:",23
"251","OG0000250:",23
"252","OG0000251:",23
"253","OG0000252:",23
"254","OG0000253:",23
"255","OG0000254:",23
"256","OG0000255:",23
"257","OG0000256:",23
"258","OG0000257:",23
"259","OG0000258:",23
"260","OG0000259:",23
"261","OG0000260:",23
"262","OG0000261:",23
"263","OG0000262:",23
"264","OG0000263:",23
"265","OG0000264:",23
"266","OG0000265:",23
"267","OG0000266:",23
"268","OG0000267:",23
"269","OG0000268:",23
"270","OG0000269:",23
"271","OG0000270:",23
"272","OG0000271:",23
"273","OG0000272:",23
"274","OG0000273:",23
"275","OG0000274:",23
"276","OG0000275:",23
"277","OG0000276:",23
"278","OG0000277:",23
"279","OG0000278:",23
"280","OG0000279:",23
"281","OG0000280:",23
"282","OG0000281:",23
"283","OG0000282:",23
"284","OG0000283:",23
"285","OG0000284:",23
"286","OG0000285:",23
"287","OG0000286:",23
"288","OG0000287:",23
"289","OG0000288:",23
"290","OG0000289:",23
"291","OG0000290:",23
"292","OG0000291:",23
"293","OG0000292:",23
"294","OG0000293:",23
"295","OG0000294:",23
"296","OG0000295:",23
"297","OG0000296:",23
"298","OG0000297:",23
"299","OG0000298:",23
"300","OG0000299:",23
"301","OG0000300:",23
"302","OG0000301:",23
"303","OG0000302:",23
"304","OG0000303:",23
"305","OG0000304:",23
"306","OG0000305:",23
"307","OG0000306:",23
"308","OG0000307:",23
"309","OG0000308:",23
"310","OG0000309:",19
"311","OG0000310:",16
"312","OG0000311:",23
"313","OG0000312:",23
"314","OG0000313:",23
"315","OG0000314:",23
"316","OG0000315:",23
"317","OG0000316:",23
"318","OG0000317:",23
"319","OG0000318:",23
"320","OG0000319:",23
"321","OG0000320:",23
"322","OG0000321:",23
"323","OG0000322:",23
"324","OG0000323:",23
"325","OG0000324:",23
"326","OG0000325:",23
"327","OG0000326:",23
"328","OG0000327:",23
"329","OG0000328:",23
"330","OG0000329:",23
"331","OG0000330:",23
"332","OG0000331:",23
"333","OG0000332:",23
"334","OG0000333:",23
"335","OG0000334:",23
"336","OG0000335:",23
"337","OG0000336:",23
"338","OG0000337:",23
"339","OG0000338:",23
"340","OG0000339:",23
"341","OG0000340:",23
"342","OG0000341:",23
"343","OG0000342:",23
"344","OG0000343:",17
"345","OG0000344:",23
"346","OG0000345:",19
"347","OG0000346:",17
"348","OG0000347:",15
"349","OG0000348:",23
"350","OG0000349:",23
"351","OG0000350:",23
"352","OG0000351:",23
"353","OG0000352:",23
"354","OG0000353:",23
"355","OG0000354:",23
"356","OG0000355:",23
"357","OG0000356:",23
"358","OG0000357:",23
"359","OG0000358:",23
"360","OG0000359:",23
"361","OG0000360:",23
"362","OG0000361:",23
"363","OG0000362:",23
"364","OG0000363:",23
"365","OG0000364:",23
"366","OG0000365:",23
"367","OG0000366:",23
"368","OG0000367:",23
"369","OG0000368:",23
"370","OG0000369:",23
"371","OG0000370:",23
"372","OG0000371:",23
"373","OG0000372:",23
"374","OG0000373:",23
"375","OG0000374:",23
"376","OG0000375:",23
"377","OG0000376:",23
"378","OG0000377:",23
"379","OG0000378:",23
"380","OG0000379:",23
"381","OG0000380:",23
"382","OG0000381:",22
"383","OG0000382:",23
"384","OG0000383:",23
"385","OG0000384:",23
"386","OG0000385:",23
"387","OG0000386:",23
"388","OG0000387:",23
"389","OG0000388:",23
"390","OG0000389:",23
"391","OG0000390:",23
"392","OG0000391:",23
"393","OG0000392:",23
"394","OG0000393:",23
"395","OG0000394:",22
"396","OG0000395:",23
"397","OG0000396:",23
"398","OG0000397:",23
"399","OG0000398:",22
"400","OG0000399:",23
"401","OG0000400:",23
"402","OG0000401:",23
"403","OG0000402:",23
"404","OG0000403:",23
"405","OG0000404:",23
"406","OG0000405:",23
"407","OG0000406:",23
"408","OG0000407:",16
"409","OG0000408:",23
"410","OG0000409:",23
"411","OG0000410:",23
"412","OG0000411:",23
"413","OG0000412:",23
"414","OG0000413:",18
"415","OG0000414:",22
"416","OG0000415:",22
"417","OG0000416:",23
"418","OG0000417:",22
"419","OG0000418:",18
"420","OG0000419:",22
"421","OG0000420:",22
"422","OG0000421:",17
"423","OG0000422:",22
"424","OG0000423:",23
"425","OG0000424:",17
"426","OG0000425:",17
"427","OG0000426:",23
"428","OG0000427:",23
"429","OG0000428:",23
"430","OG0000429:",23
"431","OG0000430:",23
"432","OG0000431:",23
"433","OG0000432:",23
"434","OG0000433:",23
"435","OG0000434:",23
"436","OG0000435:",23
"437","OG0000436:",23
"438","OG0000437:",23
"439","OG0000438:",23
"440","OG0000439:",23
"441","OG0000440:",23
"442","OG0000441:",23
"443","OG0000442:",23
"444","OG0000443:",23
"445","OG0000444:",23
"446","OG0000445:",23
"447","OG0000446:",23
"448","OG0000447:",23
"449","OG0000448:",23
"450","OG0000449:",23
"451","OG0000450:",23
"452","OG0000451:",23
"453","OG0000452:",23
"454","OG0000453:",23
"455","OG0000454:",23
"456","OG0000455:",23
"457","OG0000456:",23
"458","OG0000457:",23
"459","OG0000458:",23
"460","OG0000459:",23
"461","OG0000460:",23
"462","OG0000461:",23
"463","OG0000462:",23
"464","OG0000463:",23
"465","OG0000464:",23
"466","OG0000465:",23
"467","OG0000466:",23
"468","OG0000467:",23
"469","OG0000468:",23
"470","OG0000469:",23
"471","OG0000470:",23
"472","OG0000471:",23
"473","OG0000472:",23
"474","OG0000473:",23
"475","OG0000474:",23
"476","OG0000475:",23
"477","OG0000476:",23
"478","OG0000477:",23
"479","OG0000478:",23
"480","OG0000479:",23
"481","OG0000480:",23
"482","OG0000481:",23
"483","OG0000482:",23
"484","OG0000483:",23
"485","OG0000484:",23
"486","OG0000485:",23
"487","OG0000486:",23
"488","OG0000487:",23
"489","OG0000488:",23
"490","OG0000489:",23
"491","OG0000490:",23
"492","OG0000491:",23
"493","OG0000492:",23
"494","OG0000493:",23
"495","OG0000494:",23
"496","OG0000495:",23
"497","OG0000496:",23
"498","OG0000497:",23
"499","OG0000498:",23
"500","OG0000499:",23
"501","OG0000500:",23
"502","OG0000501:",23
"503","OG0000502:",23
"504","OG0000503:",23
"505","OG0000504:",23
"506","OG0000505:",23
"507","OG0000506:",23
"508","OG0000507:",23
"509","OG0000508:",23
"510","OG0000509:",23
"511","OG0000510:",23
"512","OG0000511:",23
"513","OG0000512:",23
"514","OG0000513:",23
"515","OG0000514:",23
"516","OG0000515:",23
"517","OG0000516:",23
"518","OG0000517:",23
"519","OG0000518:",23
"520","OG0000519:",23
"521","OG0000520:",23
"522","OG0000521:",23
"523","OG0000522:",23
"524","OG0000523:",23
"525","OG0000524:",23
"526","OG0000525:",23
"527","OG0000526:",23
"528","OG0000527:",23
"529","OG0000528:",23
"530","OG0000529:",23
"531","OG0000530:",23
"532","OG0000531:",23
"533","OG0000532:",23
"534","OG0000533:",23
"535","OG0000534:",22
"536","OG0000535:",22
"537","OG0000536:",22
"538","OG0000537:",22
"539","OG0000538:",22
"540","OG0000539:",22
"541","OG0000540:",22
"542","OG0000541:",22
"543","OG0000542:",22
"544","OG0000543:",22
"545","OG0000544:",22
"546","OG0000545:",22
"547","OG0000546:",22
"548","OG0000547:",22
"549","OG0000548:",22
"550","OG0000549:",22
"551","OG0000550:",22
"552","OG0000551:",22
"553","OG0000552:",22
"554","OG0000553:",22
"555","OG0000554:",22
"556","OG0000555:",22
"557","OG0000556:",22
"558","OG0000557:",22
"559","OG0000558:",22
"560","OG0000559:",22
"561","OG0000560:",22
"562","OG0000561:",22
"563","OG0000562:",23
"564","OG0000563:",23
"565","OG0000564:",23
"566","OG0000565:",23
"567","OG0000566:",23
"568","OG0000567:",23
"569","OG0000568:",23
"570","OG0000569:",23
"571","OG0000570:",23
"572","OG0000571:",23
"573","OG0000572:",23
"574","OG0000573:",23
"575","OG0000574:",23
"576","OG0000575:",23
"577","OG0000576:",23
"578","OG0000577:",23
"579","OG0000578:",23
"580","OG0000579:",23
"581","OG0000580:",23
"582","OG0000581:",23
"583","OG0000582:",23
"584","OG0000583:",23
"585","OG0000584:",23
"586","OG0000585:",23
"587","OG0000586:",23
"588","OG0000587:",23
"589","OG0000588:",23
"590","OG0000589:",23
"591","OG0000590:",23
"592","OG0000591:",23
"593","OG0000592:",23
"594","OG0000593:",23
"595","OG0000594:",23
"596","OG0000595:",23
"597","OG0000596:",23
"598","OG0000597:",23
"599","OG0000598:",23
"600","OG0000599:",23
"601","OG0000600:",23
"602","OG0000601:",23
"603","OG0000602:",23
"604","OG0000603:",23
"605","OG0000604:",23
"606","OG0000605:",23
"607","OG0000606:",23
"608","OG0000607:",23
"609","OG0000608:",23
"610","OG0000609:",23
"611","OG0000610:",23
"612","OG0000611:",23
"613","OG0000612:",23
"614","OG0000613:",23
"615","OG0000614:",23
"616","OG0000615:",23
"617","OG0000616:",23
"618","OG0000617:",23
"619","OG0000618:",23
"620","OG0000619:",23
"621","OG0000620:",23
"622","OG0000621:",23
"623","OG0000622:",23
"624","OG0000623:",23
"625","OG0000624:",23
"626","OG0000625:",23
"627","OG0000626:",23
"628","OG0000627:",23
"629","OG0000628:",23
"630","OG0000629:",23
"631","OG0000630:",23
"632","OG0000631:",23
"633","OG0000632:",23
"634","OG0000633:",23
"635","OG0000634:",23
"636","OG0000635:",23
"637","OG0000636:",23
"638","OG0000637:",23
"639","OG0000638:",23
"640","OG0000639:",23
"641","OG0000640:",23
"642","OG0000641:",23
"643","OG0000642:",23
"644","OG0000643:",23
"645","OG0000644:",23
"646","OG0000645:",23
"647","OG0000646:",23
"648","OG0000647:",23
"649","OG0000648:",23
"650","OG0000649:",23
"651","OG0000650:",23
"652","OG0000651:",23
"653","OG0000652:",23
"654","OG0000653:",23
"655","OG0000654:",23
"656","OG0000655:",23
"657","OG0000656:",23
"658","OG0000657:",23
"659","OG0000658:",23
"660","OG0000659:",23
"661","OG0000660:",23
"662","OG0000661:",23
"663","OG0000662:",23
"664","OG0000663:",23
"665","OG0000664:",23
"666","OG0000665:",23
"667","OG0000666:",23
"668","OG0000667:",23
"669","OG0000668:",23
"670","OG0000669:",23
"671","OG0000670:",23
"672","OG0000671:",23
"673","OG0000672:",23
"674","OG0000673:",23
"675","OG0000674:",23
"676","OG0000675:",23
"677","OG0000676:",23
"678","OG0000677:",23
"679","OG0000678:",23
"680","OG0000679:",23
"681","OG0000680:",23
"682","OG0000681:",23
"683","OG0000682:",23
"684","OG0000683:",23
"685","OG0000684:",23
"686","OG0000685:",23
"687","OG0000686:",23
"688","OG0000687:",23
"689","OG0000688:",23
"690","OG0000689:",23
"691","OG0000690:",23
"692","OG0000691:",23
"693","OG0000692:",23
"694","OG0000693:",23
"695","OG0000694:",23
"696","OG0000695:",23
"697","OG0000696:",23
"698","OG0000697:",23
"699","OG0000698:",23
"700","OG0000699:",23
"701","OG0000700:",23
"702","OG0000701:",23
"703","OG0000702:",23
"704","OG0000703:",23
"705","OG0000704:",23
"706","OG0000705:",23
"707","OG0000706:",23
"708","OG0000707:",23
"709","OG0000708:",23
"710","OG0000709:",23
"711","OG0000710:",23
"712","OG0000711:",23
"713","OG0000712:",23
"714","OG0000713:",23
"715","OG0000714:",23
"716","OG0000715:",23
"717","OG0000716:",23
"718","OG0000717:",23
"719","OG0000718:",23
"720","OG0000719:",23
"721","OG0000720:",23
"722","OG0000721:",23
"723","OG0000722:",23
"724","OG0000723:",23
"725","OG0000724:",23
"726","OG0000725:",23
"727","OG0000726:",23
"728","OG0000727:",23
"729","OG0000728:",23
"730","OG0000729:",23
"731","OG0000730:",23
"732","OG0000731:",23
"733","OG0000732:",23
"734","OG0000733:",23
"735","OG0000734:",23
"736","OG0000735:",23
"737","OG0000736:",23
"738","OG0000737:",23
"739","OG0000738:",23
"740","OG0000739:",23
"741","OG0000740:",23
"742","OG0000741:",23
"743","OG0000742:",23
"744","OG0000743:",23
"745","OG0000744:",23
"746","OG0000745:",23
"747","OG0000746:",23
"748","OG0000747:",23
"749","OG0000748:",23
"750","OG0000749:",23
"751","OG0000750:",23
"752","OG0000751:",23
"753","OG0000752:",23
"754","OG0000753:",23
"755","OG0000754:",23
"756","OG0000755:",23
"757","OG0000756:",23
"758","OG0000757:",23
"759","OG0000758:",23
"760","OG0000759:",23
"761","OG0000760:",23
"762","OG0000761:",23
"763","OG0000762:",23
"764","OG0000763:",23
"765","OG0000764:",23
"766","OG0000765:",23
"767","OG0000766:",23
"768","OG0000767:",23
"769","OG0000768:",23
"770","OG0000769:",23
"771","OG0000770:",23
"772","OG0000771:",23
"773","OG0000772:",23
"774","OG0000773:",23
"775","OG0000774:",23
"776","OG0000775:",23
"777","OG0000776:",23
"778","OG0000777:",23
"779","OG0000778:",23
"780","OG0000779:",23
"781","OG0000780:",23
"782","OG0000781:",23
"783","OG0000782:",23
"784","OG0000783:",23
"785","OG0000784:",23
"786","OG0000785:",23
"787","OG0000786:",23
"788","OG0000787:",23
"789","OG0000788:",23
"790","OG0000789:",21
"791","OG0000790:",23
"792","OG0000791:",23
"793","OG0000792:",23
"794","OG0000793:",23
"795","OG0000794:",23
"796","OG0000795:",23
"797","OG0000796:",23
"798","OG0000797:",23
"799","OG0000798:",23
"800","OG0000799:",23
"801","OG0000800:",23
"802","OG0000801:",23
"803","OG0000802:",23
"804","OG0000803:",23
"805","OG0000804:",23
"806","OG0000805:",23
"807","OG0000806:",23
"808","OG0000807:",23
"809","OG0000808:",23
"810","OG0000809:",23
"811","OG0000810:",23
"812","OG0000811:",23
"813","OG0000812:",23
"814","OG0000813:",23
"815","OG0000814:",23
"816","OG0000815:",23
"817","OG0000816:",23
"818","OG0000817:",23
"819","OG0000818:",23
"820","OG0000819:",23
"821","OG0000820:",23
"822","OG0000821:",23
"823","OG0000822:",23
"824","OG0000823:",23
"825","OG0000824:",23
"826","OG0000825:",23
"827","OG0000826:",23
"828","OG0000827:",23
"829","OG0000828:",23
"830","OG0000829:",23
"831","OG0000830:",23
"832","OG0000831:",23
"833","OG0000832:",23
"834","OG0000833:",23
"835","OG0000834:",23
"836","OG0000835:",23
"837","OG0000836:",23
"838","OG0000837:",23
"839","OG0000838:",23
"840","OG0000839:",23
"841","OG0000840:",23
"842","OG0000841:",23
"843","OG0000842:",23
"844","OG0000843:",23
"845","OG0000844:",23
"846","OG0000845:",23
"847","OG0000846:",17
"848","OG0000847:",23
"849","OG0000848:",23
"850","OG0000849:",23
"851","OG0000850:",23
"852","OG0000851:",23
"853","OG0000852:",23
"854","OG0000853:",23
"855","OG0000854:",23
"856","OG0000855:",23
"857","OG0000856:",23
"858","OG0000857:",23
"859","OG0000858:",23
"860","OG0000859:",23
"861","OG0000860:",23
"862","OG0000861:",23
"863","OG0000862:",23
"864","OG0000863:",23
"865","OG0000864:",23
"866","OG0000865:",23
"867","OG0000866:",23
"868","OG0000867:",23
"869","OG0000868:",23
"870","OG0000869:",23
"871","OG0000870:",23
"872","OG0000871:",23
"873","OG0000872:",23
"874","OG0000873:",23
"875","OG0000874:",23
"876","OG0000875:",23
"877","OG0000876:",23
"878","OG0000877:",23
"879","OG0000878:",23
"880","OG0000879:",23
"881","OG0000880:",23
"882","OG0000881:",23
"883","OG0000882:",23
"884","OG0000883:",23
"885","OG0000884:",23
"886","OG0000885:",23
"887","OG0000886:",23
"888","OG0000887:",23
"889","OG0000888:",23
"890","OG0000889:",23
"891","OG0000890:",23
"892","OG0000891:",23
"893","OG0000892:",23
"894","OG0000893:",23
"895","OG0000894:",23
"896","OG0000895:",23
"897","OG0000896:",23
"898","OG0000897:",23
"899","OG0000898:",23
"900","OG0000899:",23
"901","OG0000900:",23
"902","OG0000901:",23
"903","OG0000902:",23
"904","OG0000903:",23
"905","OG0000904:",23
"906","OG0000905:",23
"907","OG0000906:",23
"908","OG0000907:",23
"909","OG0000908:",23
"910","OG0000909:",23
"911","OG0000910:",23
"912","OG0000911:",23
"913","OG0000912:",23
"914","OG0000913:",23
"915","OG0000914:",23
"916","OG0000915:",23
"917","OG0000916:",23
"918","OG0000917:",23
"919","OG0000918:",23
"920","OG0000919:",23
"921","OG0000920:",23
"922","OG0000921:",23
"923","OG0000922:",23
"924","OG0000923:",23
"925","OG0000924:",23
"926","OG0000925:",23
"927","OG0000926:",23
"928","OG0000927:",23
"929","OG0000928:",23
"930","OG0000929:",23
"931","OG0000930:",23
"932","OG0000931:",23
"933","OG0000932:",23
"934","OG0000933:",23
"935","OG0000934:",23
"936","OG0000935:",23
"937","OG0000936:",23
"938","OG0000937:",23
"939","OG0000938:",23
"940","OG0000939:",23
"941","OG0000940:",23
"942","OG0000941:",23
"943","OG0000942:",23
"944","OG0000943:",23
"945","OG0000944:",23
"946","OG0000945:",23
"947","OG0000946:",23
"948","OG0000947:",23
"949","OG0000948:",23
"950","OG0000949:",23
"951","OG0000950:",23
"952","OG0000951:",23
"953","OG0000952:",23
"954","OG0000953:",23
"955","OG0000954:",23
"956","OG0000955:",23
"957","OG0000956:",23
"958","OG0000957:",23
"959","OG0000958:",23
"960","OG0000959:",23
"961","OG0000960:",23
"962","OG0000961:",23
"963","OG0000962:",23
"964","OG0000963:",23
"965","OG0000964:",23
"966","OG0000965:",23
"967","OG0000966:",23
"968","OG0000967:",23
"969","OG0000968:",23
"970","OG0000969:",23
"971","OG0000970:",23
"972","OG0000971:",23
"973","OG0000972:",23
"974","OG0000973:",23
"975","OG0000974:",23
"976","OG0000975:",23
"977","OG0000976:",23
"978","OG0000977:",23
"979","OG0000978:",23
"980","OG0000979:",23
"981","OG0000980:",23
"982","OG0000981:",23
"983","OG0000982:",23
"984","OG0000983:",23
"985","OG0000984:",23
"986","OG0000985:",23
"987","OG0000986:",23
"988","OG0000987:",23
"989","OG0000988:",23
"990","OG0000989:",23
"991","OG0000990:",23
"992","OG0000991:",23
"993","OG0000992:",23
"994","OG0000993:",23
"995","OG0000994:",23
"996","OG0000995:",23
"997","OG0000996:",23
"998","OG0000997:",23
"999","OG0000998:",23
"1000","OG0000999:",23
"1001","OG0001000:",23
"1002","OG0001001:",23
"1003","OG0001002:",23
"1004","OG0001003:",23
"1005","OG0001004:",23
"1006","OG0001005:",23
"1007","OG0001006:",23
"1008","OG0001007:",23
"1009","OG0001008:",23
"1010","OG0001009:",23
"1011","OG0001010:",23
"1012","OG0001011:",23
"1013","OG0001012:",23
"1014","OG0001013:",23
"1015","OG0001014:",23
"1016","OG0001015:",23
"1017","OG0001016:",23
"1018","OG0001017:",23
"1019","OG0001018:",23
"1020","OG0001019:",23
"1021","OG0001020:",23
"1022","OG0001021:",23
"1023","OG0001022:",23
"1024","OG0001023:",23
"1025","OG0001024:",23
"1026","OG0001025:",23
"1027","OG0001026:",23
"1028","OG0001027:",23
"1029","OG0001028:",23
"1030","OG0001029:",23
"1031","OG0001030:",23
"1032","OG0001031:",23
"1033","OG0001032:",23
"1034","OG0001033:",23
"1035","OG0001034:",23
"1036","OG0001035:",23
"1037","OG0001036:",23
"1038","OG0001037:",23
"1039","OG0001038:",23
"1040","OG0001039:",23
"1041","OG0001040:",23
"1042","OG0001041:",23
"1043","OG0001042:",23
"1044","OG0001043:",23
"1045","OG0001044:",23
"1046","OG0001045:",23
"1047","OG0001046:",23
"1048","OG0001047:",23
"1049","OG0001048:",23
"1050","OG0001049:",23
"1051","OG0001050:",23
"1052","OG0001051:",23
"1053","OG0001052:",23
"1054","OG0001053:",23
"1055","OG0001054:",23
"1056","OG0001055:",23
"1057","OG0001056:",23
"1058","OG0001057:",23
"1059","OG0001058:",23
"1060","OG0001059:",23
"1061","OG0001060:",23
"1062","OG0001061:",23
"1063","OG0001062:",23
"1064","OG0001063:",23
"1065","OG0001064:",23
"1066","OG0001065:",23
"1067","OG0001066:",23
"1068","OG0001067:",23
"1069","OG0001068:",23
"1070","OG0001069:",23
"1071","OG0001070:",23
"1072","OG0001071:",23
"1073","OG0001072:",23
"1074","OG0001073:",23
"1075","OG0001074:",23
"1076","OG0001075:",23
"1077","OG0001076:",19
"1078","OG0001077:",23
"1079","OG0001078:",23
"1080","OG0001079:",23
"1081","OG0001080:",23
"1082","OG0001081:",23
"1083","OG0001082:",23
"1084","OG0001083:",23
"1085","OG0001084:",23
"1086","OG0001085:",22
"1087","OG0001086:",22
"1088","OG0001087:",22
"1089","OG0001088:",22
"1090","OG0001089:",22
"1091","OG0001090:",23
"1092","OG0001091:",23
"1093","OG0001092:",23
"1094","OG0001093:",23
"1095","OG0001094:",23
"1096","OG0001095:",23
"1097","OG0001096:",23
"1098","OG0001097:",23
"1099","OG0001098:",23
"1100","OG0001099:",23
"1101","OG0001100:",23
"1102","OG0001101:",23
"1103","OG0001102:",23
"1104","OG0001103:",23
"1105","OG0001104:",23
"1106","OG0001105:",23
"1107","OG0001106:",22
"1108","OG0001107:",23
"1109","OG0001108:",23
"1110","OG0001109:",23
"1111","OG0001110:",23
"1112","OG0001111:",23
"1113","OG0001112:",23
"1114","OG0001113:",23
"1115","OG0001114:",23
"1116","OG0001115:",23
"1117","OG0001116:",23
"1118","OG0001117:",23
"1119","OG0001118:",23
"1120","OG0001119:",23
"1121","OG0001120:",23
"1122","OG0001121:",23
"1123","OG0001122:",23
"1124","OG0001123:",23
"1125","OG0001124:",23
"1126","OG0001125:",23
"1127","OG0001126:",23
"1128","OG0001127:",23
"1129","OG0001128:",23
"1130","OG0001129:",23
"1131","OG0001130:",23
"1132","OG0001131:",23
"1133","OG0001132:",23
"1134","OG0001133:",23
"1135","OG0001134:",23
"1136","OG0001135:",23
"1137","OG0001136:",23
"1138","OG0001137:",23
"1139","OG0001138:",23
"1140","OG0001139:",23
"1141","OG0001140:",23
"1142","OG0001141:",23
"1143","OG0001142:",23
"1144","OG0001143:",23
"1145","OG0001144:",23
"1146","OG0001145:",23
"1147","OG0001146:",23
"1148","OG0001147:",23
"1149","OG0001148:",23
"1150","OG0001149:",23
"1151","OG0001150:",23
"1152","OG0001151:",23
